STATEFP|DISTRICT|NAME|NAMELSAD
13|001|1|State House District 1
13|002|2|State House District 2
13|003|3|State House District 3
13|004|4|State House District 4
13|005|5|State House District 5
13|006|6|State House District 6
13|007|7|State House District 7
13|008|8|State House District 8
13|009|9|State House District 9
13|010|10|State House District 10
13|011|11|State House District 11
13|012|12|State House District 12
13|013|13|State House District 13
13|014|14|State House District 14
13|015|15|State House District 15
13|016|16|State House District 16
13|017|17|State House District 17
13|018|18|State House District 18
13|019|19|State House District 19
13|020|20|State House District 20
13|021|21|State House District 21
13|022|22|State House District 22
13|023|23|State House District 23
13|024|24|State House District 24
13|025|25|State House District 25
13|026|26|State House District 26
13|027|27|State House District 27
13|028|28|State House District 28
13|029|29|State House District 29
13|030|30|State House District 30
13|031|31|State House District 31
13|032|32|State House District 32
13|033|33|State House District 33
13|034|34|State House District 34
13|035|35|State House District 35
13|036|36|State House District 36
13|037|37|State House District 37
13|038|38|State House District 38
13|039|39|State House District 39
13|040|40|State House District 40
13|041|41|State House District 41
13|042|42|State House District 42
13|043|43|State House District 43
13|044|44|State House District 44
13|045|45|State House District 45
13|046|46|State House District 46
13|047|47|State House District 47
13|048|48|State House District 48
13|049|49|State House District 49
13|050|50|State House District 50
13|051|51|State House District 51
13|052|52|State House District 52
13|053|53|State House District 53
13|054|54|State House District 54
13|055|55|State House District 55
13|056|56|State House District 56
13|057|57|State House District 57
13|058|58|State House District 58
13|059|59|State House District 59
13|060|60|State House District 60
13|061|61|State House District 61
13|062|62|State House District 62
13|063|63|State House District 63
13|064|64|State House District 64
13|065|65|State House District 65
13|066|66|State House District 66
13|067|67|State House District 67
13|068|68|State House District 68
13|069|69|State House District 69
13|070|70|State House District 70
13|071|71|State House District 71
13|072|72|State House District 72
13|073|73|State House District 73
13|074|74|State House District 74
13|075|75|State House District 75
13|076|76|State House District 76
13|077|77|State House District 77
13|078|78|State House District 78
13|079|79|State House District 79
13|080|80|State House District 80
13|081|81|State House District 81
13|082|82|State House District 82
13|083|83|State House District 83
13|084|84|State House District 84
13|085|85|State House District 85
13|086|86|State House District 86
13|087|87|State House District 87
13|088|88|State House District 88
13|089|89|State House District 89
13|090|90|State House District 90
13|091|91|State House District 91
13|092|92|State House District 92
13|093|93|State House District 93
13|094|94|State House District 94
13|095|95|State House District 95
13|096|96|State House District 96
13|097|97|State House District 97
13|098|98|State House District 98
13|099|99|State House District 99
13|100|100|State House District 100
13|101|101|State House District 101
13|102|102|State House District 102
13|103|103|State House District 103
13|104|104|State House District 104
13|105|105|State House District 105
13|106|106|State House District 106
13|107|107|State House District 107
13|108|108|State House District 108
13|109|109|State House District 109
13|110|110|State House District 110
13|111|111|State House District 111
13|112|112|State House District 112
13|113|113|State House District 113
13|114|114|State House District 114
13|115|115|State House District 115
13|116|116|State House District 116
13|117|117|State House District 117
13|118|118|State House District 118
13|119|119|State House District 119
13|120|120|State House District 120
13|121|121|State House District 121
13|122|122|State House District 122
13|123|123|State House District 123
13|124|124|State House District 124
13|125|125|State House District 125
13|126|126|State House District 126
13|127|127|State House District 127
13|128|128|State House District 128
13|129|129|State House District 129
13|130|130|State House District 130
13|131|131|State House District 131
13|132|132|State House District 132
13|133|133|State House District 133
13|134|134|State House District 134
13|135|135|State House District 135
13|136|136|State House District 136
13|137|137|State House District 137
13|138|138|State House District 138
13|139|139|State House District 139
13|140|140|State House District 140
13|141|141|State House District 141
13|142|142|State House District 142
13|143|143|State House District 143
13|144|144|State House District 144
13|145|145|State House District 145
13|146|146|State House District 146
13|147|147|State House District 147
13|148|148|State House District 148
13|149|149|State House District 149
13|150|150|State House District 150
13|151|151|State House District 151
13|152|152|State House District 152
13|153|153|State House District 153
13|154|154|State House District 154
13|155|155|State House District 155
13|156|156|State House District 156
13|157|157|State House District 157
13|158|158|State House District 158
13|159|159|State House District 159
13|160|160|State House District 160
13|161|161|State House District 161
13|162|162|State House District 162
13|163|163|State House District 163
13|164|164|State House District 164
13|165|165|State House District 165
13|166|166|State House District 166
13|167|167|State House District 167
13|168|168|State House District 168
13|169|169|State House District 169
13|170|170|State House District 170
13|171|171|State House District 171
13|172|172|State House District 172
13|173|173|State House District 173
13|174|174|State House District 174
13|175|175|State House District 175
13|176|176|State House District 176
13|177|177|State House District 177
13|178|178|State House District 178
13|179|179|State House District 179
13|180|180|State House District 180
