STATEFP|DISTRICT|NAME|NAMELSAD
20|001|1|State House District 1
20|002|2|State House District 2
20|003|3|State House District 3
20|004|4|State House District 4
20|005|5|State House District 5
20|006|6|State House District 6
20|007|7|State House District 7
20|008|8|State House District 8
20|009|9|State House District 9
20|010|10|State House District 10
20|011|11|State House District 11
20|012|12|State House District 12
20|013|13|State House District 13
20|014|14|State House District 14
20|015|15|State House District 15
20|016|16|State House District 16
20|017|17|State House District 17
20|018|18|State House District 18
20|019|19|State House District 19
20|020|20|State House District 20
20|021|21|State House District 21
20|022|22|State House District 22
20|023|23|State House District 23
20|024|24|State House District 24
20|025|25|State House District 25
20|026|26|State House District 26
20|027|27|State House District 27
20|028|28|State House District 28
20|029|29|State House District 29
20|030|30|State House District 30
20|031|31|State House District 31
20|032|32|State House District 32
20|033|33|State House District 33
20|034|34|State House District 34
20|035|35|State House District 35
20|036|36|State House District 36
20|037|37|State House District 37
20|038|38|State House District 38
20|039|39|State House District 39
20|040|40|State House District 40
20|041|41|State House District 41
20|042|42|State House District 42
20|043|43|State House District 43
20|044|44|State House District 44
20|045|45|State House District 45
20|046|46|State House District 46
20|047|47|State House District 47
20|048|48|State House District 48
20|049|49|State House District 49
20|050|50|State House District 50
20|051|51|State House District 51
20|052|52|State House District 52
20|053|53|State House District 53
20|054|54|State House District 54
20|055|55|State House District 55
20|056|56|State House District 56
20|057|57|State House District 57
20|058|58|State House District 58
20|059|59|State House District 59
20|060|60|State House District 60
20|061|61|State House District 61
20|062|62|State House District 62
20|063|63|State House District 63
20|064|64|State House District 64
20|065|65|State House District 65
20|066|66|State House District 66
20|067|67|State House District 67
20|068|68|State House District 68
20|069|69|State House District 69
20|070|70|State House District 70
20|071|71|State House District 71
20|072|72|State House District 72
20|073|73|State House District 73
20|074|74|State House District 74
20|075|75|State House District 75
20|076|76|State House District 76
20|077|77|State House District 77
20|078|78|State House District 78
20|079|79|State House District 79
20|080|80|State House District 80
20|081|81|State House District 81
20|082|82|State House District 82
20|083|83|State House District 83
20|084|84|State House District 84
20|085|85|State House District 85
20|086|86|State House District 86
20|087|87|State House District 87
20|088|88|State House District 88
20|089|89|State House District 89
20|090|90|State House District 90
20|091|91|State House District 91
20|092|92|State House District 92
20|093|93|State House District 93
20|094|94|State House District 94
20|095|95|State House District 95
20|096|96|State House District 96
20|097|97|State House District 97
20|098|98|State House District 98
20|099|99|State House District 99
20|100|100|State House District 100
20|101|101|State House District 101
20|102|102|State House District 102
20|103|103|State House District 103
20|104|104|State House District 104
20|105|105|State House District 105
20|106|106|State House District 106
20|107|107|State House District 107
20|108|108|State House District 108
20|109|109|State House District 109
20|110|110|State House District 110
20|111|111|State House District 111
20|112|112|State House District 112
20|113|113|State House District 113
20|114|114|State House District 114
20|115|115|State House District 115
20|116|116|State House District 116
20|117|117|State House District 117
20|118|118|State House District 118
20|119|119|State House District 119
20|120|120|State House District 120
20|121|121|State House District 121
20|122|122|State House District 122
20|123|123|State House District 123
20|124|124|State House District 124
20|125|125|State House District 125
