STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
16|001|1|1|Voting District 1
16|001|10|10|Voting District 10
16|001|100|100|Voting District 100
16|001|101|101|Voting District 101
16|001|102|102|Voting District 102
16|001|103|103|Voting District 103
16|001|104|104|Voting District 104
16|001|105|105|Voting District 105
16|001|106|106|Voting District 106
16|001|107|107|Voting District 107
16|001|108|108|Voting District 108
16|001|109|109|Voting District 109
16|001|11|11|Voting District 11
16|001|110|110|Voting District 110
16|001|111|111|Voting District 111
16|001|112|112|Voting District 112
16|001|113|113|Voting District 113
16|001|114|114|Voting District 114
16|001|115|115|Voting District 115
16|001|116|116|Voting District 116
16|001|117|117|Voting District 117
16|001|118|118|Voting District 118
16|001|119|119|Voting District 119
16|001|12|12|Voting District 12
16|001|120|120|Voting District 120
16|001|121|121|Voting District 121
16|001|122|122|Voting District 122
16|001|123|123|Voting District 123
16|001|124|124|Voting District 124
16|001|125|125|Voting District 125
16|001|126|126|Voting District 126
16|001|127|127|Voting District 127
16|001|128|128|Voting District 128
16|001|129|129|Voting District 129
16|001|13|13|Voting District 13
16|001|130|130|Voting District 130
16|001|131|131|Voting District 131
16|001|132|132|Voting District 132
16|001|133|133|Voting District 133
16|001|134|134|Voting District 134
16|001|135|135|Voting District 135
16|001|136|136|Voting District 136
16|001|137|137|Voting District 137
16|001|138|138|Voting District 138
16|001|139|139|Voting District 139
16|001|14|14|Voting District 14
16|001|140|140|Voting District 140
16|001|141|141|Voting District 141
16|001|15|15|Voting District 15
16|001|16|16|Voting District 16
16|001|17|17|Voting District 17
16|001|18|18|Voting District 18
16|001|19|19|Voting District 19
16|001|2|2|Voting District 2
16|001|20|20|Voting District 20
16|001|21|21|Voting District 21
16|001|22|22|Voting District 22
16|001|23|23|Voting District 23
16|001|24|24|Voting District 24
16|001|25|25|Voting District 25
16|001|26|26|Voting District 26
16|001|27|27|Voting District 27
16|001|28|28|Voting District 28
16|001|29|29|Voting District 29
16|001|3|3|Voting District 3
16|001|30|30|Voting District 30
16|001|31|31|Voting District 31
16|001|32|32|Voting District 32
16|001|33|33|Voting District 33
16|001|34|34|Voting District 34
16|001|35|35|Voting District 35
16|001|36|36|Voting District 36
16|001|37|37|Voting District 37
16|001|38|38|Voting District 38
16|001|39|39|Voting District 39
16|001|4|4|Voting District 4
16|001|40|40|Voting District 40
16|001|41|41|Voting District 41
16|001|42|42|Voting District 42
16|001|43|43|Voting District 43
16|001|44|44|Voting District 44
16|001|45|45|Voting District 45
16|001|46|46|Voting District 46
16|001|47|47|Voting District 47
16|001|48|48|Voting District 48
16|001|49|49|Voting District 49
16|001|5|5|Voting District 5
16|001|50|50|Voting District 50
16|001|51|51|Voting District 51
16|001|52|52|Voting District 52
16|001|53|53|Voting District 53
16|001|54|54|Voting District 54
16|001|55|55|Voting District 55
16|001|56|56|Voting District 56
16|001|57|57|Voting District 57
16|001|58|58|Voting District 58
16|001|59|59|Voting District 59
16|001|6|6|Voting District 6
16|001|60|60|Voting District 60
16|001|61|61|Voting District 61
16|001|62|62|Voting District 62
16|001|63|63|Voting District 63
16|001|64|64|Voting District 64
16|001|65|65|Voting District 65
16|001|66|66|Voting District 66
16|001|67|67|Voting District 67
16|001|68|68|Voting District 68
16|001|69|69|Voting District 69
16|001|7|7|Voting District 7
16|001|70|70|Voting District 70
16|001|71|71|Voting District 71
16|001|72|72|Voting District 72
16|001|73|73|Voting District 73
16|001|74|74|Voting District 74
16|001|75|75|Voting District 75
16|001|76|76|Voting District 76
16|001|77|77|Voting District 77
16|001|78|78|Voting District 78
16|001|79|79|Voting District 79
16|001|8|8|Voting District 8
16|001|80|80|Voting District 80
16|001|81|81|Voting District 81
16|001|82|82|Voting District 82
16|001|83|83|Voting District 83
16|001|84|84|Voting District 84
16|001|85|85|Voting District 85
16|001|86|86|Voting District 86
16|001|87|87|Voting District 87
16|001|88|88|Voting District 88
16|001|89|89|Voting District 89
16|001|9|9|Voting District 9
16|001|90|90|Voting District 90
16|001|91|91|Voting District 91
16|001|92|92|Voting District 92
16|001|93|93|Voting District 93
16|001|94|94|Voting District 94
16|001|95|95|Voting District 95
16|001|96|96|Voting District 96
16|001|97|97|Voting District 97
16|001|98|98|Voting District 98
16|001|99|99|Voting District 99
16|003|003001|003001|Voting District 003001
16|003|003002|003002|Voting District 003002
16|003|003003|003003|Voting District 003003
16|003|003004|003004|Voting District 003004
16|003|003005|003005|Voting District 003005
16|003|003006|003006|Voting District 003006
16|005|005001|005001|Voting District 005001
16|005|005002|005002|Voting District 005002
16|005|005003|005003|Voting District 005003
16|005|005004|005004|Voting District 005004
16|005|005005|005005|Voting District 005005
16|005|005006|005006|Voting District 005006
16|005|005007|005007|Voting District 005007
16|005|005008|005008|Voting District 005008
16|005|005009|005009|Voting District 005009
16|005|005010|005010|Voting District 005010
16|005|005011|005011|Voting District 005011
16|005|005012|005012|Voting District 005012
16|005|005013|005013|Voting District 005013
16|005|005014|005014|Voting District 005014
16|005|005015|005015|Voting District 005015
16|005|005017|005017|Voting District 005017
16|005|005018|005018|Voting District 005018
16|005|005019|005019|Voting District 005019
16|005|005020|005020|Voting District 005020
16|005|005021|005021|Voting District 005021
16|005|005022|005022|Voting District 005022
16|005|005023|005023|Voting District 005023
16|005|005024|005024|Voting District 005024
16|005|005025|005025|Voting District 005025
16|005|005026|005026|Voting District 005026
16|005|005027|005027|Voting District 005027
16|005|005028|005028|Voting District 005028
16|005|005031|005031|Voting District 005031
16|005|005032|005032|Voting District 005032
16|005|005034|005034|Voting District 005034
16|005|005035|005035|Voting District 005035
16|005|005036|005036|Voting District 005036
16|005|005037|005037|Voting District 005037
16|005|005038|005038|Voting District 005038
16|005|005039|005039|Voting District 005039
16|005|005040|005040|Voting District 005040
16|005|005041|005041|Voting District 005041
16|005|005042|005042|Voting District 005042
16|005|005043|005043|Voting District 005043
16|005|005050|005050|Voting District 005050
16|005|005051|005051|Voting District 005051
16|005|005052|005052|Voting District 005052
16|005|005053|005053|Voting District 005053
16|005|005054|005054|Voting District 005054
16|005|005055|005055|Voting District 005055
16|005|005056|005056|Voting District 005056
16|005|005057|005057|Voting District 005057
16|005|005058|005058|Voting District 005058
16|005|005059|005059|Voting District 005059
16|005|005060|005060|Voting District 005060
16|005|005061|005061|Voting District 005061
16|005|005062|005062|Voting District 005062
16|005|005063|005063|Voting District 005063
16|005|005064|005064|Voting District 005064
16|005|005065|005065|Voting District 005065
16|005|005066|005066|Voting District 005066
16|005|005067|005067|Voting District 005067
16|005|005068|005068|Voting District 005068
16|007|007001|Montpelier 1|Montpelier 1 Voting District
16|007|007002|Montpelier 2|Montpelier 2 Voting District
16|007|007003|Montpelier 3|Montpelier 3 Voting District
16|007|007005|Georgetown|Georgetown Voting District
16|007|007006|Bennington|Bennington Voting District
16|007|007007|Bailey Creek|Bailey Creek Voting District
16|007|007008|Paris|Paris Voting District
16|007|007009|Bern|Bern Voting District
16|007|007010|Dingle|Dingle Voting District
16|007|007012|Fish Haven|Fish Haven Voting District
16|007|007013|St Charles|St Charles Voting District
16|007|007014|Bloomington|Bloomington Voting District
16|007|007015|Liberty|Liberty Voting District
16|007|007016|Geneva|Geneva Voting District
16|009|009001|Benewah|Benewah Voting District
16|009|009002|Center|Center Voting District
16|009|009003|College|College Voting District
16|009|009004|Emida|Emida Voting District
16|009|009005|Fernwood|Fernwood Voting District
16|009|009006|Santa|Santa Voting District
16|009|009007|St Joe|St Joe Voting District
16|009|009008|St Maries|St Maries Voting District
16|009|009009|Townsite|Townsite Voting District
16|009|009010|Plummer|Plummer Voting District
16|009|009011|Tensed|Tensed Voting District
16|011|011001|Blackfoot 1|Blackfoot 1 Voting District
16|011|011002|Blackfoot 2|Blackfoot 2 Voting District
16|011|011003|Blackfoot 3|Blackfoot 3 Voting District
16|011|011004|Blackfoot 4|Blackfoot 4 Voting District
16|011|011005|Blackfoot 5|Blackfoot 5 Voting District
16|011|011006|Blackfoot 6|Blackfoot 6 Voting District
16|011|011007|Firth 7|Firth 7 Voting District
16|011|011008|Firth 8|Firth 8 Voting District
16|011|011009|Groveland 9|Groveland 9 Voting District
16|011|011010|Jameston 10|Jameston 10 Voting District
16|011|011011|Moreland 11|Moreland 11 Voting District
16|011|011012|Rockford 12|Rockford 12 Voting District
16|011|011013|Shelley 13|Shelley 13 Voting District
16|011|011014|Shelley 14|Shelley 14 Voting District
16|011|011015|Aberdeen 15|Aberdeen 15 Voting District
16|011|011016|Sterling 16|Sterling 16 Voting District
16|011|011017|Riverside 17|Riverside 17 Voting District
16|011|011018|Pingree 18|Pingree 18 Voting District
16|011|011019|Wapello 19|Wapello 19 Voting District
16|011|011020|Ft Hall 20|Ft Hall 20 Voting District
