STATEFP|DISTRICT|NAME|NAMELSAD
06|00001|Acton-Agua Dulce Unified School District|Acton-Agua Dulce Unified School District
06|00009|Cuyama Joint Unified School District|Cuyama Joint Unified School District
06|00011|Fort Sage Unified School District|Fort Sage Unified School District
06|00013|Rocklin Unified School District|Rocklin Unified School District
06|00014|Hesperia Unified School District|Hesperia Unified School District
06|00015|Lucerne Valley Unified School District|Lucerne Valley Unified School District
06|00016|Upland Unified School District|Upland Unified School District
06|00017|Apple Valley Unified School District|Apple Valley Unified School District
06|00018|Mountain Valley Unified School District|Mountain Valley Unified School District
06|00019|Dublin Unified School District|Dublin Unified School District
06|00020|Pleasanton Unified School District|Pleasanton Unified School District
06|00021|Sunol Glen Unified School District|Sunol Glen Unified School District
06|00022|Mendota Unified School District|Mendota Unified School District
06|00025|Manhattan Beach Unified School District|Manhattan Beach Unified School District
06|00026|El Tejon Unified School District|El Tejon Unified School District
06|00027|Lake Elsinore Unified School District|Lake Elsinore Unified School District
06|00028|Temecula Valley Unified School District|Temecula Valley Unified School District
06|00029|Murrieta Valley Unified School District|Murrieta Valley Unified School District
06|00031|Pacific Unified School District|Pacific Unified School District
06|00032|Redondo Beach Unified School District|Redondo Beach Unified School District
06|00033|Dos Palos-Oro Loma Joint Unified School District|Dos Palos-Oro Loma Joint Unified School District
06|00034|Windsor Unified School District|Windsor Unified School District
06|00035|Farmersville Unified School District|Farmersville Unified School District
06|00036|Natomas Unified School District|Natomas Unified School District
06|00037|Ferndale Unified School District|Ferndale Unified School District
06|00038|Mattole Unified School District|Mattole Unified School District
06|00039|Delhi Unified School District|Delhi Unified School District
06|00040|Riverdale Joint Unified School District|Riverdale Joint Unified School District
06|00042|Warner Unified School District|Warner Unified School District
06|00043|Scotts Valley Unified School District|Scotts Valley Unified School District
06|00044|Healdsburg Unified School District|Healdsburg Unified School District
06|00045|Orland Joint Unified School District|Orland Joint Unified School District
06|00046|Gonzales Unified School District|Gonzales Unified School District
06|00047|Tracy Joint Unified School District|Tracy Joint Unified School District
06|00048|Paso Robles Joint Unified School District|Paso Robles Joint Unified School District
06|00049|Coast Unified School District|Coast Unified School District
06|00051|Gridley Unified School District|Gridley Unified School District
06|00052|Eureka City Unified School District|Eureka City Unified School District
06|00060|Hughson Unified School District|Hughson Unified School District
06|00061|Riverbank Unified School District|Riverbank Unified School District
06|00062|Oakdale Joint Unified School District|Oakdale Joint Unified School District
06|00063|Waterford Unified School District|Waterford Unified School District
06|00064|Porterville Unified School District|Porterville Unified School District
06|00065|Dinuba Unified School District|Dinuba Unified School District
06|00067|Caruthers Unified School District|Caruthers Unified School District
06|00068|Golden Valley Unified School District|Golden Valley Unified School District
06|00069|Valley Center-Pauma Unified School District|Valley Center-Pauma Unified School District
06|00116|Chawanakee Unified School District|Chawanakee Unified School District
06|00153|Alhambra Unified School District|Alhambra Unified School District
06|00158|Turlock Unified School District|Turlock Unified School District
06|00159|Scott Valley Unified School District|Scott Valley Unified School District
06|00160|Yosemite Unified School District|Yosemite Unified School District
06|01331|Trinity Alps Unified School District|Trinity Alps Unified School District
06|01332|Twin Rivers Unified School District|Twin Rivers Unified School District
06|01620|ABC Unified School District|ABC Unified School District
06|01770|Alameda City Unified School District|Alameda City Unified School District
06|01860|Albany City Unified School District|Albany City Unified School District
06|02010|Alpaugh Unified School District|Alpaugh Unified School District
06|02070|Alpine County Unified School District|Alpine County Unified School District
06|02430|Alvord Unified School District|Alvord Unified School District
06|02450|Amador County Unified School District|Amador County Unified School District
06|02730|Anderson Valley Unified School District|Anderson Valley Unified School District
06|02850|Antioch Unified School District|Antioch Unified School District
06|02970|Arcadia Unified School District|Arcadia Unified School District
06|03300|Atascadero Unified School District|Atascadero Unified School District
06|03600|Azusa Unified School District|Azusa Unified School District
