STATEFP|DISTRICT|NAME|NAMELSAD
49|001|1|State Senate District 1
49|002|2|State Senate District 2
49|003|3|State Senate District 3
49|004|4|State Senate District 4
49|005|5|State Senate District 5
49|006|6|State Senate District 6
49|007|7|State Senate District 7
49|008|8|State Senate District 8
49|009|9|State Senate District 9
49|010|10|State Senate District 10
49|011|11|State Senate District 11
49|012|12|State Senate District 12
49|013|13|State Senate District 13
49|014|14|State Senate District 14
49|015|15|State Senate District 15
49|016|16|State Senate District 16
49|017|17|State Senate District 17
49|018|18|State Senate District 18
49|019|19|State Senate District 19
49|020|20|State Senate District 20
49|021|21|State Senate District 21
49|022|22|State Senate District 22
49|023|23|State Senate District 23
49|024|24|State Senate District 24
49|025|25|State Senate District 25
49|026|26|State Senate District 26
49|027|27|State Senate District 27
49|028|28|State Senate District 28
49|029|29|State Senate District 29
