STATEFP|DISTRICT|NAME|NAMELSAD
23|001|1|State House District 1
23|002|2|State House District 2
23|003|3|State House District 3
23|004|4|State House District 4
23|005|5|State House District 5
23|006|6|State House District 6
23|007|7|State House District 7
23|008|8|State House District 8
23|009|9|State House District 9
23|010|10|State House District 10
23|011|11|State House District 11
23|012|12|State House District 12
23|013|13|State House District 13
23|014|14|State House District 14
23|015|15|State House District 15
23|016|16|State House District 16
23|017|17|State House District 17
23|018|18|State House District 18
23|019|19|State House District 19
23|020|20|State House District 20
23|021|21|State House District 21
23|022|22|State House District 22
23|023|23|State House District 23
23|024|24|State House District 24
23|025|25|State House District 25
23|026|26|State House District 26
23|027|27|State House District 27
23|028|28|State House District 28
23|029|29|State House District 29
23|030|30|State House District 30
23|031|31|State House District 31
23|032|32|State House District 32
23|033|33|State House District 33
23|034|34|State House District 34
23|035|35|State House District 35
23|036|36|State House District 36
23|037|37|State House District 37
23|038|38|State House District 38
23|039|39|State House District 39
23|040|40|State House District 40
23|041|41|State House District 41
23|042|42|State House District 42
23|043|43|State House District 43
23|044|44|State House District 44
23|045|45|State House District 45
23|046|46|State House District 46
23|047|47|State House District 47
23|048|48|State House District 48
23|049|49|State House District 49
23|050|50|State House District 50
23|051|51|State House District 51
23|052|52|State House District 52
23|053|53|State House District 53
23|054|54|State House District 54
23|055|55|State House District 55
23|056|56|State House District 56
23|057|57|State House District 57
23|058|58|State House District 58
23|059|59|State House District 59
23|060|60|State House District 60
23|061|61|State House District 61
23|062|62|State House District 62
23|063|63|State House District 63
23|064|64|State House District 64
23|065|65|State House District 65
23|066|66|State House District 66
23|067|67|State House District 67
23|068|68|State House District 68
23|069|69|State House District 69
23|070|70|State House District 70
23|071|71|State House District 71
23|072|72|State House District 72
23|073|73|State House District 73
23|074|74|State House District 74
23|075|75|State House District 75
23|076|76|State House District 76
23|077|77|State House District 77
23|078|78|State House District 78
23|079|79|State House District 79
23|080|80|State House District 80
23|081|81|State House District 81
23|082|82|State House District 82
23|083|83|State House District 83
23|084|84|State House District 84
23|085|85|State House District 85
23|086|86|State House District 86
23|087|87|State House District 87
23|088|88|State House District 88
23|089|89|State House District 89
23|090|90|State House District 90
23|091|91|State House District 91
23|092|92|State House District 92
23|093|93|State House District 93
23|094|94|State House District 94
23|095|95|State House District 95
23|096|96|State House District 96
23|097|97|State House District 97
23|098|98|State House District 98
23|099|99|State House District 99
23|100|100|State House District 100
23|101|101|State House District 101
23|102|102|State House District 102
23|103|103|State House District 103
23|104|104|State House District 104
23|105|105|State House District 105
23|106|106|State House District 106
23|107|107|State House District 107
23|108|108|State House District 108
23|109|109|State House District 109
23|110|110|State House District 110
23|111|111|State House District 111
23|112|112|State House District 112
23|113|113|State House District 113
23|114|114|State House District 114
23|115|115|State House District 115
23|116|116|State House District 116
23|117|117|State House District 117
23|118|118|State House District 118
23|119|119|State House District 119
23|120|120|State House District 120
23|121|121|State House District 121
23|122|122|State House District 122
23|123|123|State House District 123
23|124|124|State House District 124
23|125|125|State House District 125
23|126|126|State House District 126
23|127|127|State House District 127
23|128|128|State House District 128
23|129|129|State House District 129
23|130|130|State House District 130
23|131|131|State House District 131
23|132|132|State House District 132
23|133|133|State House District 133
23|134|134|State House District 134
23|135|135|State House District 135
23|136|136|State House District 136
23|137|137|State House District 137
23|138|138|State House District 138
23|139|139|State House District 139
23|140|140|State House District 140
23|141|141|State House District 141
23|142|142|State House District 142
23|143|143|State House District 143
23|144|144|State House District 144
23|145|145|State House District 145
23|146|146|State House District 146
23|147|147|State House District 147
23|148|148|State House District 148
23|149|149|State House District 149
23|150|150|State House District 150
23|151|151|State House District 151
23|ZZZ|State House Districts not defined|State House Districts not defined
