STATEFP|PLACEFP|NAME|NAMELSAD
26|00380|Addison|Addison village
26|00440|Adrian|Adrian city
26|00620|Ahmeek|Ahmeek village
26|00700|Akron|Akron village
26|00860|Alanson|Alanson village
26|00980|Albion|Albion city
26|01180|Algonac|Algonac city
26|01260|Allegan|Allegan city
26|01300|Allen|Allen village
26|01380|Allen Park|Allen Park city
26|01540|Alma|Alma city
26|01660|Almont|Almont village
26|01740|Alpena|Alpena city
26|01800|Alpha|Alpha village
26|03000|Ann Arbor|Ann Arbor city
26|03200|Applegate|Applegate village
26|03520|Armada|Armada village
26|03740|Ashley|Ashley village
26|03880|Athens|Athens village
26|04080|Auburn|Auburn city
26|04105|Auburn Hills|Auburn Hills city
26|04120|Au Gres|Au Gres city
26|04160|Augusta|Augusta village
26|04740|Bad Axe|Bad Axe city
26|04940|Baldwin|Baldwin village
26|05080|Bancroft|Bancroft village
26|05140|Bangor|Bangor city
26|05320|Baraga|Baraga village
26|05500|Baroda|Baroda village
26|05580|Barryton|Barryton village
26|05660|Barton Hills|Barton Hills village
26|05920|Battle Creek|Battle Creek city
26|06020|Bay City|Bay City city
26|06460|Bear Lake|Bear Lake village
26|06660|Beaverton|Beaverton city
26|06900|Belding|Belding city
26|06980|Bellaire|Bellaire village
26|07020|Belleville|Belleville city
26|07060|Bellevue|Bellevue village
26|07520|Benton Harbor|Benton Harbor city
26|07580|Benzonia|Benzonia village
26|07660|Berkley|Berkley city
26|07860|Berrien Springs|Berrien Springs village
26|07960|Bessemer|Bessemer city
26|08100|Beulah|Beulah village
26|08160|Beverly Hills|Beverly Hills village
26|08300|Big Rapids|Big Rapids city
26|08460|Bingham Farms|Bingham Farms village
26|08540|Birch Run|Birch Run village
26|08640|Birmingham|Birmingham city
26|09000|Blissfield|Blissfield village
26|09180|Bloomfield Hills|Bloomfield Hills city
26|09220|Bloomingdale|Bloomingdale village
26|09820|Boyne City|Boyne City city
26|09840|Boyne Falls|Boyne Falls village
26|10160|Breckenridge|Breckenridge village
26|10180|Breedsville|Breedsville village
26|10580|Bridgman|Bridgman city
26|10620|Brighton|Brighton city
26|10760|Britton|Britton village
26|10860|Bronson|Bronson city
26|11000|Brooklyn|Brooklyn village
26|11180|Brown City|Brown City city
26|11400|Buchanan|Buchanan city
26|11480|Buckley|Buckley village
26|11800|Burlington|Burlington village
26|11920|Burr Oak|Burr Oak village
26|12060|Burton|Burton city
26|12260|Byron|Byron village
26|12320|Cadillac|Cadillac city
26|12480|Caledonia|Caledonia village
26|12580|Calumet|Calumet village
26|12760|Camden|Camden village
26|13140|Capac|Capac village
26|13220|Carleton|Carleton village
26|13400|Carney|Carney village
26|13420|Caro|Caro village
26|13600|Carson City|Carson City city
26|13620|Carsonville|Carsonville village
26|13760|Caseville|Caseville village
26|13820|Casnovia|Casnovia village
26|13860|Caspian|Caspian city
26|13880|Cass City|Cass City village
26|13900|Cassopolis|Cassopolis village
26|14200|Cedar Springs|Cedar Springs city
26|14260|Cement City|Cement City village
26|14320|Center Line|Center Line city
26|14400|Central Lake|Central Lake village
26|14460|Centreville|Centreville village
26|14780|Charlevoix|Charlevoix city
26|14820|Charlotte|Charlotte city
26|14940|Chatham|Chatham village
26|15000|Cheboygan|Cheboygan city
26|15020|Chelsea|Chelsea city
26|15140|Chesaning|Chesaning village
26|15920|Clare|Clare city
26|16140|Clarksville|Clarksville village
26|16160|Clawson|Clawson city
26|16280|Clayton|Clayton village
26|16420|Clifford|Clifford village
26|16440|Climax|Climax village
26|16480|Clinton|Clinton village
26|16620|Clio|Clio city
26|17020|Coldwater|Coldwater city
26|17100|Coleman|Coleman city
26|17320|Coloma|Coloma city
26|17360|Colon|Colon village
26|17460|Columbiaville|Columbiaville village
26|17740|Concord|Concord village
