STATEFP|DISTRICT|NAME|NAMELSAD
35|001|1|State Senate District 1
35|002|2|State Senate District 2
35|003|3|State Senate District 3
35|004|4|State Senate District 4
35|005|5|State Senate District 5
35|006|6|State Senate District 6
35|007|7|State Senate District 7
35|008|8|State Senate District 8
35|009|9|State Senate District 9
35|010|10|State Senate District 10
35|011|11|State Senate District 11
35|012|12|State Senate District 12
35|013|13|State Senate District 13
35|014|14|State Senate District 14
35|015|15|State Senate District 15
35|016|16|State Senate District 16
35|017|17|State Senate District 17
35|018|18|State Senate District 18
35|019|19|State Senate District 19
35|020|20|State Senate District 20
35|021|21|State Senate District 21
35|022|22|State Senate District 22
35|023|23|State Senate District 23
35|024|24|State Senate District 24
35|025|25|State Senate District 25
35|026|26|State Senate District 26
35|027|27|State Senate District 27
35|028|28|State Senate District 28
35|029|29|State Senate District 29
35|030|30|State Senate District 30
35|031|31|State Senate District 31
35|032|32|State Senate District 32
35|033|33|State Senate District 33
35|034|34|State Senate District 34
35|035|35|State Senate District 35
35|036|36|State Senate District 36
35|037|37|State Senate District 37
35|038|38|State Senate District 38
35|039|39|State Senate District 39
35|040|40|State Senate District 40
35|041|41|State Senate District 41
35|042|42|State Senate District 42
