STATEFP|DISTRICT|NAME|NAMELSAD
12|001|1|State Senate District 1
12|002|2|State Senate District 2
12|003|3|State Senate District 3
12|004|4|State Senate District 4
12|005|5|State Senate District 5
12|006|6|State Senate District 6
12|007|7|State Senate District 7
12|008|8|State Senate District 8
12|009|9|State Senate District 9
12|010|10|State Senate District 10
12|011|11|State Senate District 11
12|012|12|State Senate District 12
12|013|13|State Senate District 13
12|014|14|State Senate District 14
12|015|15|State Senate District 15
12|016|16|State Senate District 16
12|017|17|State Senate District 17
12|018|18|State Senate District 18
12|019|19|State Senate District 19
12|020|20|State Senate District 20
12|021|21|State Senate District 21
12|022|22|State Senate District 22
12|023|23|State Senate District 23
12|024|24|State Senate District 24
12|025|25|State Senate District 25
12|026|26|State Senate District 26
12|027|27|State Senate District 27
12|028|28|State Senate District 28
12|029|29|State Senate District 29
12|030|30|State Senate District 30
12|031|31|State Senate District 31
12|032|32|State Senate District 32
12|033|33|State Senate District 33
12|034|34|State Senate District 34
12|035|35|State Senate District 35
12|036|36|State Senate District 36
12|037|37|State Senate District 37
12|038|38|State Senate District 38
12|039|39|State Senate District 39
12|040|40|State Senate District 40
