STATEFP|DISTRICT|NAME|NAMELSAD
55|001|1|State Senate District 1
55|002|2|State Senate District 2
55|003|3|State Senate District 3
55|004|4|State Senate District 4
55|005|5|State Senate District 5
55|006|6|State Senate District 6
55|007|7|State Senate District 7
55|008|8|State Senate District 8
55|009|9|State Senate District 9
55|010|10|State Senate District 10
55|011|11|State Senate District 11
55|012|12|State Senate District 12
55|013|13|State Senate District 13
55|014|14|State Senate District 14
55|015|15|State Senate District 15
55|016|16|State Senate District 16
55|017|17|State Senate District 17
55|018|18|State Senate District 18
55|019|19|State Senate District 19
55|020|20|State Senate District 20
55|021|21|State Senate District 21
55|022|22|State Senate District 22
55|023|23|State Senate District 23
55|024|24|State Senate District 24
55|025|25|State Senate District 25
55|026|26|State Senate District 26
55|027|27|State Senate District 27
55|028|28|State Senate District 28
55|029|29|State Senate District 29
55|030|30|State Senate District 30
55|031|31|State Senate District 31
55|032|32|State Senate District 32
55|033|33|State Senate District 33
