STATEFP|DISTRICT|NAME|NAMELSAD
05|001|1|State Senate District 1
05|002|2|State Senate District 2
05|003|3|State Senate District 3
05|004|4|State Senate District 4
05|005|5|State Senate District 5
05|006|6|State Senate District 6
05|007|7|State Senate District 7
05|008|8|State Senate District 8
05|009|9|State Senate District 9
05|010|10|State Senate District 10
05|011|11|State Senate District 11
05|012|12|State Senate District 12
05|013|13|State Senate District 13
05|014|14|State Senate District 14
05|015|15|State Senate District 15
05|016|16|State Senate District 16
05|017|17|State Senate District 17
05|018|18|State Senate District 18
05|019|19|State Senate District 19
05|020|20|State Senate District 20
05|021|21|State Senate District 21
05|022|22|State Senate District 22
05|023|23|State Senate District 23
05|024|24|State Senate District 24
05|025|25|State Senate District 25
05|026|26|State Senate District 26
05|027|27|State Senate District 27
05|028|28|State Senate District 28
05|029|29|State Senate District 29
05|030|30|State Senate District 30
05|031|31|State Senate District 31
05|032|32|State Senate District 32
05|033|33|State Senate District 33
05|034|34|State Senate District 34
05|035|35|State Senate District 35
