STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
13|001|1A|0011A - 1A|0011A - 1A Voting District
13|001|1A1|0011A1 - 1A1|0011A1 - 1A1 Voting District
13|001|1B|0011B - 1B|0011B - 1B Voting District
13|001|1C|0011C - 1C|0011C - 1C Voting District
13|001|1D|0011D - 1D|0011D - 1D Voting District
13|001|2|0012 - 2|0012 - 2 Voting District
13|001|3A|0013A - 3A|0013A - 3A Voting District
13|001|3B|0013B - 3B|0013B - 3B Voting District
13|001|3C|0013C - 3C|0013C - 3C Voting District
13|001|4A|0014A - 4A|0014A - 4A Voting District
13|001|4B|0014B - 4B|0014B - 4B Voting District
13|001|4C|0014C - 4C|0014C - 4C Voting District
13|001|4D|0014D - 4D|0014D - 4D Voting District
13|001|5A|0015A - 5A|0015A - 5A Voting District
13|001|5B|0015B - 5B|0015B - 5B Voting District
13|001|5B1|0015B1 - 5B1|0015B1 - 5B1 Voting District
13|001|5C|0015C - 5C|0015C - 5C Voting District
13|003|0001|0030001 - PEARSON COUNTY|0030001 - PEARSON COUNTY Voting District
13|003|0002|0030002 - AXSON|0030002 - AXSON Voting District
13|003|0003|0030003 - WILLACOOCHEE|0030003 - WILLACOOCHEE Voting District
13|003|0004|0030004 - PEARSON CITY|0030004 - PEARSON CITY Voting District
13|005|DOUGL|005DOUGL - DOUGLAS|005DOUGL - DOUGLAS Voting District
13|005|NEWL|0005NEWL - NEW LACY|0005NEWL - NEW LACY Voting District
13|005|TAYLO|005TAYLO - TAYLOR|005TAYLO - TAYLOR Voting District
13|005|WARE|005WARE - WARE|005WARE - WARE Voting District
13|005|WARNO|005WARNO - WARNOCK|005WARNO - WARNOCK Voting District
13|007|A|007A - ANNA|007A - ANNA Voting District
13|007|E|007E - ELMODEL|007E - ELMODEL Voting District
13|007|H|007H - HOGGARDS MILL|007H - HOGGARDS MILL Voting District
13|007|M|007M - MILFORD|007M - MILFORD Voting District
13|007|N|007N - NEWTON|007N - NEWTON Voting District
13|009|1714|0091714 - SCOTTSBORO|0091714 - SCOTTSBORO Voting District
13|009|318|009318 - NORTH BALDWIN|009318 - NORTH BALDWIN Voting District
13|009|319|009319 - WEST BALDWIN|009319 - WEST BALDWIN Voting District
13|009|321E|009321E - EAST HARDWICK|009321E - EAST HARDWICK Voting District
13|009|321W|009321W - WEST HARDWICK|009321W - WEST HARDWICK Voting District
13|009|322|009322 - COOPERS|009322 - COOPERS Voting District
13|009|CTY1|009CTY1 - SOUTH MILLEDGEVILLE|009CTY1 - SOUTH MILLEDGEVILLE Voting District
13|009|CTY2|009CTY2 - CITY HALL ANNEX|009CTY2 - CITY HALL ANNEX Voting District
13|009|CTY3|009CTY3 - BODDIE|009CTY3 - BODDIE Voting District
13|009|CTY4|009CTY4 - COURTHOUSE|009CTY4 - COURTHOUSE Voting District
13|009|CTY5|009CTY5 - FIRE DEPT|009CTY5 - FIRE DEPT Voting District
13|009|CTY6|009CTY6 - NORTH MILLEDGEVILLE|009CTY6 - NORTH MILLEDGEVILLE Voting District
13|009|MERI|009MERI - MERIWEATHER|009MERI - MERIWEATHER Voting District
13|009|MONT|009MONT - EAST BALDWIN|009MONT - EAST BALDWIN Voting District
13|011|0001|0110001 - ANDERSON|0110001 - ANDERSON Voting District
13|011|0002|0110002 - BALDWIN|0110002 - BALDWIN Voting District
13|011|0003|0110003 - BERLIN|0110003 - BERLIN Voting District
13|011|0004|0110004 - BUSHVILLE|0110004 - BUSHVILLE Voting District
13|011|0005|0110005 - COLUMBIA|0110005 - COLUMBIA Voting District
13|011|0006|0110006 - DAVIDS|0110006 - DAVIDS Voting District
13|011|0007|0110007 - GOLDEN HILL|0110007 - GOLDEN HILL Voting District
13|011|0008|0110008 - GROVE RIVER|0110008 - GROVE RIVER Voting District
13|011|0009|0110009 - HOLLINGSWORTH|0110009 - HOLLINGSWORTH Voting District
13|011|0010|0110010 - HOMER|0110010 - HOMER Voting District
13|011|0011|0110011 - POPLAR SPRINGS|0110011 - POPLAR SPRINGS Voting District
13|011|0012|0110012 - WASHINGTON|0110012 - WASHINGTON Voting District
13|011|0013|0110013 - WILMONTS|0110013 - WILMONTS Voting District
13|013|01|01301 - 01|01301 - 01 Voting District
