STATEFP|DISTRICT|NAME|NAMELSAD
46|001|1|State House District 1
46|002|2|State House District 2
46|003|3|State House District 3
46|004|4|State House District 4
46|005|5|State House District 5
46|006|6|State House District 6
46|007|7|State House District 7
46|008|8|State House District 8
46|009|9|State House District 9
46|010|10|State House District 10
46|011|11|State House District 11
46|012|12|State House District 12
46|013|13|State House District 13
46|014|14|State House District 14
46|015|15|State House District 15
46|016|16|State House District 16
46|017|17|State House District 17
46|018|18|State House District 18
46|019|19|State House District 19
46|020|20|State House District 20
46|021|21|State House District 21
46|022|22|State House District 22
46|023|23|State House District 23
46|024|24|State House District 24
46|025|25|State House District 25
46|027|27|State House District 27
46|029|29|State House District 29
46|030|30|State House District 30
46|031|31|State House District 31
46|032|32|State House District 32
46|033|33|State House District 33
46|034|34|State House District 34
46|035|35|State House District 35
46|26A|26A|State House District 26A
46|26B|26B|State House District 26B
46|28A|28A|State House District 28A
46|28B|28B|State House District 28B
