STATEFP|DISTRICT|NAME|NAMELSAD
18|001|1|State Senate District 1
18|002|2|State Senate District 2
18|003|3|State Senate District 3
18|004|4|State Senate District 4
18|005|5|State Senate District 5
18|006|6|State Senate District 6
18|007|7|State Senate District 7
18|008|8|State Senate District 8
18|009|9|State Senate District 9
18|010|10|State Senate District 10
18|011|11|State Senate District 11
18|012|12|State Senate District 12
18|013|13|State Senate District 13
18|014|14|State Senate District 14
18|015|15|State Senate District 15
18|016|16|State Senate District 16
18|017|17|State Senate District 17
18|018|18|State Senate District 18
18|019|19|State Senate District 19
18|020|20|State Senate District 20
18|021|21|State Senate District 21
18|022|22|State Senate District 22
18|023|23|State Senate District 23
18|024|24|State Senate District 24
18|025|25|State Senate District 25
18|026|26|State Senate District 26
18|027|27|State Senate District 27
18|028|28|State Senate District 28
18|029|29|State Senate District 29
18|030|30|State Senate District 30
18|031|31|State Senate District 31
18|032|32|State Senate District 32
18|033|33|State Senate District 33
18|034|34|State Senate District 34
18|035|35|State Senate District 35
18|036|36|State Senate District 36
18|037|37|State Senate District 37
18|038|38|State Senate District 38
18|039|39|State Senate District 39
18|040|40|State Senate District 40
18|041|41|State Senate District 41
18|042|42|State Senate District 42
18|043|43|State Senate District 43
18|044|44|State Senate District 44
18|045|45|State Senate District 45
18|046|46|State Senate District 46
18|047|47|State Senate District 47
18|048|48|State Senate District 48
18|049|49|State Senate District 49
18|050|50|State Senate District 50
