STATEFP|DISTRICT|NAME|NAMELSAD
39|001|1|State Senate District 1
39|002|2|State Senate District 2
39|003|3|State Senate District 3
39|004|4|State Senate District 4
39|005|5|State Senate District 5
39|006|6|State Senate District 6
39|007|7|State Senate District 7
39|008|8|State Senate District 8
39|009|9|State Senate District 9
39|010|10|State Senate District 10
39|011|11|State Senate District 11
39|012|12|State Senate District 12
39|013|13|State Senate District 13
39|014|14|State Senate District 14
39|015|15|State Senate District 15
39|016|16|State Senate District 16
39|017|17|State Senate District 17
39|018|18|State Senate District 18
39|019|19|State Senate District 19
39|020|20|State Senate District 20
39|021|21|State Senate District 21
39|022|22|State Senate District 22
39|023|23|State Senate District 23
39|024|24|State Senate District 24
39|025|25|State Senate District 25
39|026|26|State Senate District 26
39|027|27|State Senate District 27
39|028|28|State Senate District 28
39|029|29|State Senate District 29
39|030|30|State Senate District 30
39|031|31|State Senate District 31
39|032|32|State Senate District 32
39|033|33|State Senate District 33
39|ZZZ|State Senate Districts not defined|State Senate Districts not defined
