STATEFP|PLACEFP|NAME|NAMELSAD
37|00160|Aberdeen|Aberdeen town
37|00500|Ahoskie|Ahoskie town
37|00640|Alamance|Alamance village
37|00680|Albemarle|Albemarle city
37|01000|Alliance|Alliance town
37|01380|Andrews|Andrews town
37|01400|Angier|Angier town
37|01420|Ansonville|Ansonville town
37|01520|Apex|Apex town
37|01640|Arapahoe|Arapahoe town
37|01720|Archdale|Archdale city
37|01760|Archer Lodge|Archer Lodge town
37|02080|Asheboro|Asheboro city
37|02140|Asheville|Asheville city
37|02320|Askewville|Askewville town
37|02460|Atkinson|Atkinson town
37|02500|Atlantic Beach|Atlantic Beach town
37|02580|Aulander|Aulander town
37|02620|Aurora|Aurora town
37|02700|Autryville|Autryville town
37|02840|Ayden|Ayden town
37|02960|Badin|Badin town
37|03020|Bailey|Bailey town
37|03100|Bakersville|Bakersville town
37|03150|Bald Head Island|Bald Head Island village
37|03500|Banner Elk|Banner Elk town
37|03840|Bath|Bath town
37|03960|Bayboro|Bayboro town
37|04180|Bear Grass|Bear Grass town
37|04260|Beaufort|Beaufort town
37|04510|Beech Mountain|Beech Mountain town
37|04640|Belhaven|Belhaven town
37|04840|Belmont|Belmont city
37|04950|Belville|Belville town
37|04960|Belwood|Belwood town
37|05040|Benson|Benson town
37|05135|Bermuda Run|Bermuda Run town
37|05220|Bessemer City|Bessemer City city
37|05340|Bethania|Bethania town
37|05460|Bethel|Bethel town
37|05660|Beulaville|Beulaville town
37|05880|Biltmore Forest|Biltmore Forest town
37|06000|Biscoe|Biscoe town
37|06080|Black Creek|Black Creek town
37|06140|Black Mountain|Black Mountain town
37|06240|Bladenboro|Bladenboro town
37|06500|Blowing Rock|Blowing Rock town
37|06660|Boardman|Boardman town
37|06740|Bogue|Bogue town
37|06760|Boiling Spring Lakes|Boiling Spring Lakes city
37|06800|Boiling Springs|Boiling Springs town
37|06820|Bolivia|Bolivia town
37|06860|Bolton|Bolton town
37|07080|Boone|Boone town
37|07140|Boonville|Boonville town
37|07220|Bostic|Bostic town
37|07720|Brevard|Brevard city
37|07860|Bridgeton|Bridgeton town
37|08080|Broadway|Broadway town
37|08140|Brookford|Brookford town
37|08420|Brunswick|Brunswick town
37|08480|Bryson City|Bryson City town
37|08860|Bunn|Bunn town
37|08960|Burgaw|Burgaw town
37|09060|Burlington|Burlington city
37|09140|Burnsville|Burnsville town
37|09360|Butner|Butner town
37|09530|Cajah's Mountain|Cajah's Mountain town
37|09540|Calabash|Calabash town
37|09760|Calypso|Calypso town
37|09800|Cameron|Cameron town
37|10120|Candor|Candor town
37|10240|Canton|Canton town
37|10260|Cape Carteret|Cape Carteret town
37|10500|Carolina Beach|Carolina Beach town
37|10550|Carolina Shores|Carolina Shores town
37|10620|Carrboro|Carrboro town
37|10680|Carthage|Carthage town
37|10740|Cary|Cary town
37|10760|Casar|Casar town
37|10860|Castalia|Castalia town
37|10960|Caswell Beach|Caswell Beach town
37|10980|Catawba|Catawba town
37|11340|Cedar Point|Cedar Point town
37|11352|Cedar Rock|Cedar Rock village
37|11560|Centerville|Centerville town
37|11620|Cerro Gordo|Cerro Gordo town
37|11640|Chadbourn|Chadbourn town
37|11800|Chapel Hill|Chapel Hill town
37|12000|Charlotte|Charlotte city
37|12340|Cherryville|Cherryville city
37|12460|Chimney Rock Village|Chimney Rock Village village
37|12480|China Grove|China Grove town
37|12580|Chocowinity|Chocowinity town
37|12720|Claremont|Claremont city
37|12780|Clarkton|Clarkton town
37|12860|Clayton|Clayton town
37|12960|Clemmons|Clemmons village
37|13000|Cleveland|Cleveland town
37|13240|Clinton|Clinton city
37|13280|Clyde|Clyde town
37|13360|Coats|Coats town
