STATEFP|DISTRICT|NAME|NAMELSAD
01|001|1|State House District 1
01|002|2|State House District 2
01|003|3|State House District 3
01|004|4|State House District 4
01|005|5|State House District 5
01|006|6|State House District 6
01|007|7|State House District 7
01|008|8|State House District 8
01|009|9|State House District 9
01|010|10|State House District 10
01|011|11|State House District 11
01|012|12|State House District 12
01|013|13|State House District 13
01|014|14|State House District 14
01|015|15|State House District 15
01|016|16|State House District 16
01|017|17|State House District 17
01|018|18|State House District 18
01|019|19|State House District 19
01|020|20|State House District 20
01|021|21|State House District 21
01|022|22|State House District 22
01|023|23|State House District 23
01|024|24|State House District 24
01|025|25|State House District 25
01|026|26|State House District 26
01|027|27|State House District 27
01|028|28|State House District 28
01|029|29|State House District 29
01|030|30|State House District 30
01|031|31|State House District 31
01|032|32|State House District 32
01|033|33|State House District 33
01|034|34|State House District 34
01|035|35|State House District 35
01|036|36|State House District 36
01|037|37|State House District 37
01|038|38|State House District 38
01|039|39|State House District 39
01|040|40|State House District 40
01|041|41|State House District 41
01|042|42|State House District 42
01|043|43|State House District 43
01|044|44|State House District 44
01|045|45|State House District 45
01|046|46|State House District 46
01|047|47|State House District 47
01|048|48|State House District 48
01|049|49|State House District 49
01|050|50|State House District 50
01|051|51|State House District 51
01|052|52|State House District 52
01|053|53|State House District 53
01|054|54|State House District 54
01|055|55|State House District 55
01|056|56|State House District 56
01|057|57|State House District 57
01|058|58|State House District 58
01|059|59|State House District 59
01|060|60|State House District 60
01|061|61|State House District 61
01|062|62|State House District 62
01|063|63|State House District 63
01|064|64|State House District 64
01|065|65|State House District 65
01|066|66|State House District 66
01|067|67|State House District 67
01|068|68|State House District 68
01|069|69|State House District 69
01|070|70|State House District 70
01|071|71|State House District 71
01|072|72|State House District 72
01|073|73|State House District 73
01|074|74|State House District 74
01|075|75|State House District 75
01|076|76|State House District 76
01|077|77|State House District 77
01|078|78|State House District 78
01|079|79|State House District 79
01|080|80|State House District 80
01|081|81|State House District 81
01|082|82|State House District 82
01|083|83|State House District 83
01|084|84|State House District 84
01|085|85|State House District 85
01|086|86|State House District 86
01|087|87|State House District 87
01|088|88|State House District 88
01|089|89|State House District 89
01|090|90|State House District 90
01|091|91|State House District 91
01|092|92|State House District 92
01|093|93|State House District 93
01|094|94|State House District 94
01|095|95|State House District 95
01|096|96|State House District 96
01|097|97|State House District 97
01|098|98|State House District 98
01|099|99|State House District 99
01|100|100|State House District 100
01|101|101|State House District 101
01|102|102|State House District 102
01|103|103|State House District 103
01|104|104|State House District 104
01|105|105|State House District 105
