STATEFP|DISTRICT|NAME|NAMELSAD
16|001|1|State House District 1
16|002|2|State House District 2
16|003|3|State House District 3
16|004|4|State House District 4
16|005|5|State House District 5
16|006|6|State House District 6
16|007|7|State House District 7
16|008|8|State House District 8
16|009|9|State House District 9
16|010|10|State House District 10
16|011|11|State House District 11
16|012|12|State House District 12
16|013|13|State House District 13
16|014|14|State House District 14
16|015|15|State House District 15
16|016|16|State House District 16
16|017|17|State House District 17
16|018|18|State House District 18
16|019|19|State House District 19
16|020|20|State House District 20
16|021|21|State House District 21
16|022|22|State House District 22
16|023|23|State House District 23
16|024|24|State House District 24
16|025|25|State House District 25
16|026|26|State House District 26
16|027|27|State House District 27
16|028|28|State House District 28
16|029|29|State House District 29
16|030|30|State House District 30
16|031|31|State House District 31
16|032|32|State House District 32
16|033|33|State House District 33
16|034|34|State House District 34
16|035|35|State House District 35
