STATEFP|DISTRICT|NAME|NAMELSAD
31|001|1|State Senate District 1
31|002|2|State Senate District 2
31|003|3|State Senate District 3
31|004|4|State Senate District 4
31|005|5|State Senate District 5
31|006|6|State Senate District 6
31|007|7|State Senate District 7
31|008|8|State Senate District 8
31|009|9|State Senate District 9
31|010|10|State Senate District 10
31|011|11|State Senate District 11
31|012|12|State Senate District 12
31|013|13|State Senate District 13
31|014|14|State Senate District 14
31|015|15|State Senate District 15
31|016|16|State Senate District 16
31|017|17|State Senate District 17
31|018|18|State Senate District 18
31|019|19|State Senate District 19
31|020|20|State Senate District 20
31|021|21|State Senate District 21
31|022|22|State Senate District 22
31|023|23|State Senate District 23
31|024|24|State Senate District 24
31|025|25|State Senate District 25
31|026|26|State Senate District 26
31|027|27|State Senate District 27
31|028|28|State Senate District 28
31|029|29|State Senate District 29
31|030|30|State Senate District 30
31|031|31|State Senate District 31
31|032|32|State Senate District 32
31|033|33|State Senate District 33
31|034|34|State Senate District 34
31|035|35|State Senate District 35
31|036|36|State Senate District 36
31|037|37|State Senate District 37
31|038|38|State Senate District 38
31|039|39|State Senate District 39
31|040|40|State Senate District 40
31|041|41|State Senate District 41
31|042|42|State Senate District 42
31|043|43|State Senate District 43
31|044|44|State Senate District 44
31|045|45|State Senate District 45
31|046|46|State Senate District 46
31|047|47|State Senate District 47
31|048|48|State Senate District 48
31|049|49|State Senate District 49
