STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
25|001|2158|Barnstable Precinct 1|Barnstable Precinct 1
25|001|2159|Barnstable Precinct 2|Barnstable Precinct 2
25|001|2160|Barnstable Precinct 3|Barnstable Precinct 3
25|001|2161|Barnstable Precinct 4|Barnstable Precinct 4
25|001|2162|Barnstable Precinct 5|Barnstable Precinct 5
25|001|2163|Barnstable Precinct 6|Barnstable Precinct 6
25|001|2164|Barnstable Precinct 7|Barnstable Precinct 7
25|001|2165|Barnstable Precinct 8|Barnstable Precinct 8
25|001|2166|Barnstable Precinct 9|Barnstable Precinct 9
25|001|2167|Barnstable Precinct 10|Barnstable Precinct 10
25|001|2168|Barnstable Precinct 11|Barnstable Precinct 11
25|001|2169|Barnstable Precinct 12|Barnstable Precinct 12
25|001|2170|Barnstable Precinct 13|Barnstable Precinct 13
25|001|2171|Bourne Precinct 1|Bourne Precinct 1
25|001|2172|Bourne Precinct 2|Bourne Precinct 2
25|001|2173|Bourne Precinct 3|Bourne Precinct 3
25|001|2174|Bourne Precinct 4|Bourne Precinct 4
25|001|2175|Bourne Precinct 5|Bourne Precinct 5
25|001|2176|Bourne Precinct 6|Bourne Precinct 6
25|001|2177|Brewster Precinct 1|Brewster Precinct 1
25|001|2178|Brewster Precinct 2|Brewster Precinct 2
25|001|2179|Brewster Precinct 3|Brewster Precinct 3
25|001|2180|Chatham Precinct 1|Chatham Precinct 1
25|001|2181|Chatham Precinct 2|Chatham Precinct 2
25|001|2182|Dennis Precinct 1|Dennis Precinct 1
25|001|2183|Dennis Precinct 2|Dennis Precinct 2
25|001|2184|Dennis Precinct 3|Dennis Precinct 3
25|001|2185|Dennis Precinct 4|Dennis Precinct 4
25|001|2186|Dennis Precinct 5|Dennis Precinct 5
25|001|2187|Eastham Precinct 1|Eastham Precinct 1
25|001|2188|Falmouth Precinct 1|Falmouth Precinct 1
25|001|2189|Falmouth Precinct 2|Falmouth Precinct 2
25|001|2190|Falmouth Precinct 3|Falmouth Precinct 3
25|001|2191|Falmouth Precinct 4|Falmouth Precinct 4
25|001|2192|Falmouth Precinct 5|Falmouth Precinct 5
25|001|2193|Falmouth Precinct 6|Falmouth Precinct 6
25|001|2194|Falmouth Precinct 7|Falmouth Precinct 7
25|001|2195|Falmouth Precinct 8|Falmouth Precinct 8
25|001|2196|Falmouth Precinct 9|Falmouth Precinct 9
25|001|2197|Harwich Precinct 1|Harwich Precinct 1
25|001|2198|Harwich Precinct 2|Harwich Precinct 2
25|001|2199|Harwich Precinct 3|Harwich Precinct 3
25|001|2200|Harwich Precinct 4|Harwich Precinct 4
25|001|2201|Mashpee Precinct 1|Mashpee Precinct 1
25|001|2202|Mashpee Precinct 2|Mashpee Precinct 2
25|001|2203|Mashpee Precinct 3|Mashpee Precinct 3
25|001|2204|Mashpee Precinct 4|Mashpee Precinct 4
25|001|2205|Mashpee Precinct 5|Mashpee Precinct 5
25|001|2206|Orleans Precinct 1|Orleans Precinct 1
25|001|2207|Orleans Precinct 2|Orleans Precinct 2
25|001|2208|Provincetown Precinct 1|Provincetown Precinct 1
25|001|2209|Sandwich Precinct 1|Sandwich Precinct 1
25|001|2210|Sandwich Precinct 2|Sandwich Precinct 2
25|001|2211|Sandwich Precinct 3|Sandwich Precinct 3
25|001|2212|Sandwich Precinct 4|Sandwich Precinct 4
25|001|2213|Sandwich Precinct 5|Sandwich Precinct 5
25|001|2214|Sandwich Precinct 6|Sandwich Precinct 6
25|001|2215|Sandwich Precinct 7|Sandwich Precinct 7
25|001|2216|Truro Precinct 1|Truro Precinct 1
25|001|2217|Wellfleet Precinct 1|Wellfleet Precinct 1
25|001|2218|Yarmouth Precinct 1|Yarmouth Precinct 1
25|001|2219|Yarmouth Precinct 2|Yarmouth Precinct 2
25|001|2220|Yarmouth Precinct 3|Yarmouth Precinct 3
25|001|2221|Yarmouth Precinct 4|Yarmouth Precinct 4
25|001|2222|Yarmouth Precinct 5|Yarmouth Precinct 5
25|001|2223|Yarmouth Precinct 6|Yarmouth Precinct 6
25|001|2224|Yarmouth Precinct 7|Yarmouth Precinct 7
25|001|ZZZZZZ|Voting Districts not defined|Voting Districts not defined
25|003|2225|Adams Precinct 1|Adams Precinct 1
25|003|2226|Adams Precinct 2|Adams Precinct 2
25|003|2227|Adams Precinct 3|Adams Precinct 3
25|003|2228|Adams Precinct 4|Adams Precinct 4
25|003|2229|Adams Precinct 5|Adams Precinct 5
25|003|2230|Alford Precinct 1|Alford Precinct 1
25|003|2231|Becket Precinct 1|Becket Precinct 1
25|003|2232|Cheshire Precinct 1|Cheshire Precinct 1
25|003|2233|Clarksburg Precinct 1|Clarksburg Precinct 1
25|003|2234|Dalton Precinct 1|Dalton Precinct 1
25|003|2235|Dalton Precinct 2|Dalton Precinct 2
25|003|2236|Egremont Precinct 1|Egremont Precinct 1
25|003|2237|Florida Precinct 1|Florida Precinct 1
25|003|2238|Great Barrington Precinct A|Great Barrington Precinct A
25|003|2239|Great Barrington Precinct B|Great Barrington Precinct B
25|003|2240|Great Barrington Precinct C|Great Barrington Precinct C
25|003|2241|Great Barrington Precinct D|Great Barrington Precinct D
25|003|2242|Hancock Precinct 1|Hancock Precinct 1
25|003|2243|Hinsdale Precinct 1|Hinsdale Precinct 1
25|003|2244|Lanesborough Precinct 1|Lanesborough Precinct 1
25|003|2245|Lee Precinct 1|Lee Precinct 1
25|003|2246|Lee Precinct 2|Lee Precinct 2
25|003|2247|Lee Precinct 3|Lee Precinct 3
25|003|2248|Lee Precinct 4|Lee Precinct 4
25|003|2249|Lee Precinct 5|Lee Precinct 5
25|003|2250|Lee Precinct 6|Lee Precinct 6
25|003|2251|Lenox Precinct 1|Lenox Precinct 1
25|003|2252|Monterey Precinct 1|Monterey Precinct 1
25|003|2253|Mount Washington Precinct 1|Mount Washington Precinct 1
25|003|2254|New Ashford Precinct 1|New Ashford Precinct 1
25|003|2255|New Marlborough Precinct 1|New Marlborough Precinct 1
25|003|2256|North Adams Ward 1 Precinct 1|North Adams Ward 1 Precinct 1
25|003|2257|North Adams Ward 1 Precinct 2|North Adams Ward 1 Precinct 2
25|003|2258|North Adams Ward 1 Precinct 3|North Adams Ward 1 Precinct 3
25|003|2259|North Adams Ward 1 Precinct 4|North Adams Ward 1 Precinct 4
25|003|2260|North Adams Ward 1 Precinct 5|North Adams Ward 1 Precinct 5
25|003|2261|Otis Precinct 1|Otis Precinct 1
25|003|2262|Peru Precinct 1|Peru Precinct 1
25|003|2263|Pittsfield Ward 1 Precinct A|Pittsfield Ward 1 Precinct A
25|003|2264|Pittsfield Ward 1 Precinct B|Pittsfield Ward 1 Precinct B
25|003|2265|Pittsfield Ward 2 Precinct A|Pittsfield Ward 2 Precinct A
25|003|2266|Pittsfield Ward 2 Precinct B|Pittsfield Ward 2 Precinct B
25|003|2267|Pittsfield Ward 3 Precinct A|Pittsfield Ward 3 Precinct A
25|003|2268|Pittsfield Ward 3 Precinct B|Pittsfield Ward 3 Precinct B
25|003|2269|Pittsfield Ward 4 Precinct A|Pittsfield Ward 4 Precinct A
25|003|2270|Pittsfield Ward 4 Precinct B|Pittsfield Ward 4 Precinct B
25|003|2271|Pittsfield Ward 5 Precinct A|Pittsfield Ward 5 Precinct A
25|003|2272|Pittsfield Ward 5 Precinct B|Pittsfield Ward 5 Precinct B
25|003|2273|Pittsfield Ward 6 Precinct A|Pittsfield Ward 6 Precinct A
25|003|2274|Pittsfield Ward 6 Precinct B|Pittsfield Ward 6 Precinct B
25|003|2275|Pittsfield Ward 7 Precinct A|Pittsfield Ward 7 Precinct A
25|003|2276|Pittsfield Ward 7 Precinct B|Pittsfield Ward 7 Precinct B
25|003|2277|Richmond Precinct 1|Richmond Precinct 1
25|003|2278|Sandisfield Precinct 1|Sandisfield Precinct 1
25|003|2279|Savoy Precinct 1|Savoy Precinct 1
25|003|2280|Sheffield Precinct 1|Sheffield Precinct 1
25|003|2281|Stockbridge Precinct 1|Stockbridge Precinct 1
25|003|2282|Tyringham Precinct 1|Tyringham Precinct 1
25|003|2283|Washington Precinct 1|Washington Precinct 1
25|003|2284|West Stockbridge Precinct 1|West Stockbridge Precinct 1
25|003|2285|Williamstown Precinct 1|Williamstown Precinct 1
25|003|2286|Williamstown Precinct 2|Williamstown Precinct 2
25|003|2287|Williamstown Precinct 3|Williamstown Precinct 3
25|003|2288|Windsor Precinct 1|Windsor Precinct 1
25|005|2289|Acushnet Precinct 1|Acushnet Precinct 1
25|005|2290|Acushnet Precinct 2|Acushnet Precinct 2
25|005|2291|Acushnet Precinct 3|Acushnet Precinct 3
25|005|2292|Attleboro Ward 1 Precinct A|Attleboro Ward 1 Precinct A
25|005|2293|Attleboro Ward 1 Precinct B|Attleboro Ward 1 Precinct B
25|005|2294|Attleboro Ward 2 Precinct A|Attleboro Ward 2 Precinct A
