STATEFP|DISTRICT|NAME|NAMELSAD
33|001|1|State Senate District 1
33|002|2|State Senate District 2
33|003|3|State Senate District 3
33|004|4|State Senate District 4
33|005|5|State Senate District 5
33|006|6|State Senate District 6
33|007|7|State Senate District 7
33|008|8|State Senate District 8
33|009|9|State Senate District 9
33|010|10|State Senate District 10
33|011|11|State Senate District 11
33|012|12|State Senate District 12
33|013|13|State Senate District 13
33|014|14|State Senate District 14
33|015|15|State Senate District 15
33|016|16|State Senate District 16
33|017|17|State Senate District 17
33|018|18|State Senate District 18
33|019|19|State Senate District 19
33|020|20|State Senate District 20
33|021|21|State Senate District 21
33|022|22|State Senate District 22
33|023|23|State Senate District 23
33|024|24|State Senate District 24
