STATEFP|PLACEFP|NAME|NAMELSAD
53|00100|Aberdeen|Aberdeen city
53|00905|Airway Heights|Airway Heights city
53|01010|Albion|Albion town
53|01290|Algona|Algona city
53|01500|Almira|Almira town
53|01990|Anacortes|Anacortes city
53|02585|Arlington|Arlington city
53|03075|Asotin|Asotin city
53|03180|Auburn|Auburn city
53|03736|Bainbridge Island|Bainbridge Island city
53|04475|Battle Ground|Battle Ground city
53|04895|Beaux Arts Village|Beaux Arts Village town
53|05210|Bellevue|Bellevue city
53|05280|Bellingham|Bellingham city
53|05560|Benton City|Benton City city
53|06085|Bingen|Bingen city
53|06330|Black Diamond|Black Diamond city
53|06505|Blaine|Blaine city
53|07170|Bonney Lake|Bonney Lake city
53|07380|Bothell|Bothell city
53|07695|Bremerton|Bremerton city
53|07835|Brewster|Brewster city
53|07870|Bridgeport|Bridgeport city
53|07940|Brier|Brier city
53|08570|Buckley|Buckley city
53|08605|Bucoda|Bucoda town
53|08850|Burien|Burien city
53|08920|Burlington|Burlington city
53|09480|Camas|Camas city
53|09970|Carbonado|Carbonado town
53|10215|Carnation|Carnation city
53|10495|Cashmere|Cashmere city
53|10565|Castle Rock|Castle Rock city
53|10635|Cathlamet|Cathlamet town
53|11160|Centralia|Centralia city
53|11475|Chehalis|Chehalis city
53|11615|Chelan|Chelan city
53|11825|Cheney|Cheney city
53|12140|Chewelah|Chewelah city
53|12630|Clarkston|Clarkston city
53|12945|Cle Elum|Cle Elum city
53|13365|Clyde Hill|Clyde Hill city
53|13785|Colfax|Colfax city
53|13855|College Place|College Place city
53|13890|Colton|Colton town
53|14170|Colville|Colville city
53|14310|Conconully|Conconully town
53|14380|Concrete|Concrete town
53|14485|Connell|Connell city
53|14870|Cosmopolis|Cosmopolis city
53|15080|Coulee City|Coulee City town
53|15115|Coulee Dam|Coulee Dam town
53|15185|Coupeville|Coupeville town
53|15290|Covington|Covington city
53|15710|Creston|Creston town
53|16340|Cusick|Cusick town
53|16690|Darrington|Darrington town
53|16795|Davenport|Davenport city
53|16970|Dayton|Dayton city
53|17320|Deer Park|Deer Park city
