STATEFP|DISTRICT|NAME|NAMELSAD
54|001|1|State House District 1
54|002|2|State House District 2
54|003|3|State House District 3
54|004|4|State House District 4
54|005|5|State House District 5
54|006|6|State House District 6
54|007|7|State House District 7
54|008|8|State House District 8
54|009|9|State House District 9
54|010|10|State House District 10
54|011|11|State House District 11
54|012|12|State House District 12
54|013|13|State House District 13
54|014|14|State House District 14
54|015|15|State House District 15
54|016|16|State House District 16
54|017|17|State House District 17
54|018|18|State House District 18
54|019|19|State House District 19
54|020|20|State House District 20
54|021|21|State House District 21
54|022|22|State House District 22
54|023|23|State House District 23
54|024|24|State House District 24
54|025|25|State House District 25
54|026|26|State House District 26
54|027|27|State House District 27
54|028|28|State House District 28
54|029|29|State House District 29
54|030|30|State House District 30
54|031|31|State House District 31
54|032|32|State House District 32
54|033|33|State House District 33
54|034|34|State House District 34
54|035|35|State House District 35
54|036|36|State House District 36
54|037|37|State House District 37
54|038|38|State House District 38
54|039|39|State House District 39
54|040|40|State House District 40
54|041|41|State House District 41
54|042|42|State House District 42
54|043|43|State House District 43
54|044|44|State House District 44
54|045|45|State House District 45
54|046|46|State House District 46
54|047|47|State House District 47
54|048|48|State House District 48
54|049|49|State House District 49
54|050|50|State House District 50
54|051|51|State House District 51
54|052|52|State House District 52
54|053|53|State House District 53
54|054|54|State House District 54
54|055|55|State House District 55
54|056|56|State House District 56
54|057|57|State House District 57
54|058|58|State House District 58
