STATEFP|PLACEFP|NAME|NAMELSAD
54|00196|Accoville|Accoville CDP
54|01396|Alum Creek|Alum Creek CDP
54|01660|Amherstdale|Amherstdale CDP
54|02188|Apple Grove|Apple Grove CDP
54|03460|Aurora|Aurora CDP
54|04732|Bartley|Bartley CDP
54|04780|Bartow|Bartow CDP
54|05068|Beards Fork|Beards Fork CDP
54|05260|Beaver|Beaver CDP
54|06052|Belva|Belva CDP
54|06436|Bergoo|Bergoo CDP
54|06748|Berwind|Berwind CDP
54|07204|Big Chimney|Big Chimney CDP
54|07228|Big Creek|Big Creek CDP
54|07516|Big Sandy|Big Sandy CDP
54|07756|Birch River|Birch River CDP
54|08308|Blennerhassett|Blennerhassett CDP
54|08764|Bluewell|Bluewell CDP
54|08836|Boaz|Boaz CDP
54|08956|Bolt|Bolt CDP
54|09100|Boomer|Boomer CDP
54|09364|Bowden|Bowden CDP
54|09676|Bradley|Bradley CDP
54|09868|Brandywine|Brandywine CDP
54|09964|Brenton|Brenton CDP
54|10420|Brookhaven|Brookhaven CDP
54|10876|Bruno|Bruno CDP
54|10948|Brush Fork|Brush Fork CDP
54|11212|Bud|Bud CDP
54|11620|Burlington|Burlington CDP
54|13468|Carolina|Carolina CDP
54|13684|Cass|Cass CDP
54|13756|Cassville|Cassville CDP
54|14212|Century|Century CDP
54|14630|Charlton Heights|Charlton Heights CDP
54|14692|Chattaroy|Chattaroy CDP
54|14716|Chauncey|Chauncey CDP
54|14775|Cheat Lake|Cheat Lake CDP
54|14812|Chelyan|Chelyan CDP
54|16516|Coal City|Coal City CDP
54|16612|Coal Fork|Coal Fork CDP
54|17380|Comfort|Comfort CDP
54|17836|Corinne|Corinne CDP
54|18388|Covel|Covel CDP
54|18508|Crab Orchard|Crab Orchard CDP
54|18604|Craigsville|Craigsville CDP
54|19108|Cross Lanes|Cross Lanes CDP
54|19300|Crum|Crum CDP
54|19324|Crumpler|Crumpler CDP
54|19492|Cucumber|Cucumber CDP
54|19516|Culloden|Culloden CDP
54|19948|Dailey|Dailey CDP
54|20164|Daniels|Daniels CDP
