STATEFP|PLACEFP|NAME|NAMELSAD
24|00125|Aberdeen|Aberdeen city
24|00225|Accident|Accident town
24|01600|Annapolis|Annapolis city
24|04000|Baltimore|Baltimore city
24|04250|Barclay|Barclay town
24|04475|Barnesville|Barnesville town
24|04625|Barton|Barton town
24|05550|Bel Air|Bel Air town
24|06800|Berlin|Berlin town
24|06925|Berwyn Heights|Berwyn Heights town
24|07200|Betterton|Betterton town
24|07850|Bladensburg|Bladensburg town
24|08625|Boonsboro|Boonsboro town
24|08775|Bowie|Bowie city
24|09500|Brentwood|Brentwood town
24|10225|Brookeville|Brookeville town
24|10575|Brookview|Brookview town
24|10900|Brunswick|Brunswick city
24|11400|Burkittsville|Burkittsville town
24|12400|Cambridge|Cambridge city
24|13000|Capitol Heights|Capitol Heights town
24|14325|Cecilton|Cecilton town
24|14950|Centreville|Centreville town
24|15400|Charlestown|Charlestown town
24|15925|Chesapeake Beach|Chesapeake Beach town
24|15950|Chesapeake City|Chesapeake City town
24|16225|Chestertown|Chestertown town
24|16550|Cheverly|Cheverly town
24|16620|Chevy Chase|Chevy Chase town
24|16720|Chevy Chase Section Five|Chevy Chase Section Five village
24|16730|Chevy Chase Section Three|Chevy Chase Section Three village
24|16775|Chevy Chase View|Chevy Chase View town
24|16787|Chevy Chase Village|Chevy Chase Village town
24|17050|Church Creek|Church Creek town
24|17100|Church Hill|Church Hill town
24|17600|Clear Spring|Clear Spring town
24|18750|College Park|College Park city
24|18850|Colmar Manor|Colmar Manor town
24|20050|Cottage City|Cottage City town
24|20775|Crisfield|Crisfield city
24|21325|Cumberland|Cumberland city
24|22275|Deer Park|Deer Park town
24|22600|Delmar|Delmar town
24|22725|Denton|Denton town
24|23025|District Heights|District Heights city
24|24200|Eagle Harbor|Eagle Harbor town
24|24450|East New Market|East New Market town
24|24475|Easton|Easton town
24|25425|Edmonston|Edmonston town
24|25600|Eldorado|Eldorado town
24|25800|Elkton|Elkton town
24|26200|Emmitsburg|Emmitsburg town
24|27400|Fairmount Heights|Fairmount Heights town
24|27900|Federalsburg|Federalsburg town
24|28725|Forest Heights|Forest Heights town
24|30325|Frederick|Frederick city
24|30850|Friendsville|Friendsville town
24|30900|Frostburg|Frostburg city
