STATEFP|DISTRICT|NAME|NAMELSAD
40|001|1|State Senate District 1
40|002|2|State Senate District 2
40|003|3|State Senate District 3
40|004|4|State Senate District 4
40|005|5|State Senate District 5
40|006|6|State Senate District 6
40|007|7|State Senate District 7
40|008|8|State Senate District 8
40|009|9|State Senate District 9
40|010|10|State Senate District 10
40|011|11|State Senate District 11
40|012|12|State Senate District 12
40|013|13|State Senate District 13
40|014|14|State Senate District 14
40|015|15|State Senate District 15
40|016|16|State Senate District 16
40|017|17|State Senate District 17
40|018|18|State Senate District 18
40|019|19|State Senate District 19
40|020|20|State Senate District 20
40|021|21|State Senate District 21
40|022|22|State Senate District 22
40|023|23|State Senate District 23
40|024|24|State Senate District 24
40|025|25|State Senate District 25
40|026|26|State Senate District 26
40|027|27|State Senate District 27
40|028|28|State Senate District 28
40|029|29|State Senate District 29
40|030|30|State Senate District 30
40|031|31|State Senate District 31
40|032|32|State Senate District 32
40|033|33|State Senate District 33
40|034|34|State Senate District 34
40|035|35|State Senate District 35
40|036|36|State Senate District 36
40|037|37|State Senate District 37
40|038|38|State Senate District 38
40|039|39|State Senate District 39
40|040|40|State Senate District 40
40|041|41|State Senate District 41
40|042|42|State Senate District 42
40|043|43|State Senate District 43
40|044|44|State Senate District 44
40|045|45|State Senate District 45
40|046|46|State Senate District 46
40|047|47|State Senate District 47
40|048|48|State Senate District 48
