STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
23|001|150682|150682|Voting District 150682
23|001|150692|150692|Voting District 150692
23|001|150702|150702|Voting District 150702
23|001|151012|151012|Voting District 151012
23|001|151032|151032|Voting District 151032
23|001|151051|151051|Voting District 151051
23|001|160703|160703|Voting District 160703
23|001|160713|160713|Voting District 160713
23|001|160723|160723|Voting District 160723
23|001|160733|160733|Voting District 160733
23|001|160743|160743|Voting District 160743
23|001|170751|170751|Voting District 170751
23|001|170801|170801|Voting District 170801
23|001|170811|170811|Voting District 170811
23|001|170961|170961|Voting District 170961
23|001|170962|170962|Voting District 170962
23|001|171002|171002|Voting District 171002
23|001|171041|171041|Voting District 171041
23|003|340012|340012|Voting District 340012
23|003|340042|340042|Voting District 340042
23|003|340052|340052|Voting District 340052
23|003|340061|340061|Voting District 340061
23|003|340062|340062|Voting District 340062
23|003|340071|340071|Voting District 340071
23|003|340072|340072|Voting District 340072
23|003|340081|340081|Voting District 340081
23|003|340091|340091|Voting District 340091
23|003|350011|350011|Voting District 350011
23|003|350012|350012|Voting District 350012
23|003|350013|350013|Voting District 350013
23|003|350023|350023|Voting District 350023
23|003|350033|350033|Voting District 350033
23|003|350072|350072|Voting District 350072
23|003|350073|350073|Voting District 350073
23|005|061252|061252|Voting District 061252
23|005|061262|061262|Voting District 061262
23|005|061272|061272|Voting District 061272
23|005|061282|061282|Voting District 061282
23|005|061292|061292|Voting District 061292
23|005|061302|061302|Voting District 061302
23|005|071212|071212|Voting District 071212
23|005|071222|071222|Voting District 071222
23|005|071232|071232|Voting District 071232
23|005|071242|071242|Voting District 071242
23|005|071272|071272|Voting District 071272
23|005|081141|081141|Voting District 081141
23|005|081151|081151|Voting District 081151
23|005|081161|081161|Voting District 081161
23|005|081171|081171|Voting District 081171
23|005|081181|081181|Voting District 081181
23|005|081191|081191|Voting District 081191
23|005|081201|081201|Voting District 081201
23|005|091131|091131|Voting District 091131
23|005|091141|091141|Voting District 091141
23|005|091151|091151|Voting District 091151
23|005|091161|091161|Voting District 091161
23|005|091171|091171|Voting District 091171
23|005|091252|091252|Voting District 091252
23|005|100633|100633|Voting District 100633
23|005|100643|100643|Voting District 100643
23|005|100653|100653|Voting District 100653
23|005|100663|100663|Voting District 100663
23|005|101063|101063|Voting District 101063
23|005|101093|101093|Voting District 101093
23|005|111071|111071|Voting District 111071
23|005|111080|111080|Voting District 111080
23|005|111081|111081|Voting District 111081
23|005|111083|111083|Voting District 111083
23|005|111093|111093|Voting District 111093
23|005|111103|111103|Voting District 111103
23|005|111121|111121|Voting District 111121
23|005|111131|111131|Voting District 111131
23|005|121013|121013|Voting District 121013
23|005|121022|121022|Voting District 121022
23|005|121032|121032|Voting District 121032
23|005|121033|121033|Voting District 121033
23|005|121103|121103|Voting District 121103
23|005|121113|121113|Voting District 121113
23|005|130983|130983|Voting District 130983
23|005|130993|130993|Voting District 130993
23|005|131013|131013|Voting District 131013
23|005|151053|151053|Voting District 151053
23|005|ZZZZZZ|Voting Districts not defined|Voting Districts not defined
23|007|140871|140871|Voting District 140871
23|007|180872|180872|Voting District 180872
23|007|180883|180883|Voting District 180883
23|007|180892|180892|Voting District 180892
23|007|180893|180893|Voting District 180893
23|007|180901|180901|Voting District 180901
23|007|180903|180903|Voting District 180903
23|007|180913|180913|Voting District 180913
23|007|180923|180923|Voting District 180923
23|007|180931|180931|Voting District 180931
23|009|280341|280341|Voting District 280341
23|009|280343|280343|Voting District 280343
23|009|280353|280353|Voting District 280353
23|009|280362|280362|Voting District 280362
23|009|280363|280363|Voting District 280363
23|009|280371|280371|Voting District 280371
23|009|280372|280372|Voting District 280372
23|009|280381|280381|Voting District 280381
23|009|280383|280383|Voting District 280383
23|009|290111|290111|Voting District 290111
23|009|290301|290301|Voting District 290301
23|009|290303|290303|Voting District 290303
23|009|290341|290341|Voting District 290341
23|009|310202|310202|Voting District 310202
23|009|310301|310301|Voting District 310301
23|009|310372|310372|Voting District 310372
23|009|310381|310381|Voting District 310381
23|009|310402|310402|Voting District 310402
23|009|310412|310412|Voting District 310412
23|011|180812|180812|Voting District 180812
23|011|180822|180822|Voting District 180822
23|011|180832|180832|Voting District 180832
23|011|180842|180842|Voting District 180842
23|011|200581|200581|Voting District 200581
23|011|210521|210521|Voting District 210521
23|011|210531|210531|Voting District 210531
23|011|210591|210591|Voting District 210591
23|011|210592|210592|Voting District 210592
23|011|210792|210792|Voting District 210792
23|011|210802|210802|Voting District 210802
23|011|210822|210822|Voting District 210822
23|011|210832|210832|Voting District 210832
23|011|240551|240551|Voting District 240551
23|011|240561|240561|Voting District 240561
23|011|240572|240572|Voting District 240572
23|011|240581|240581|Voting District 240581
23|011|240763|240763|Voting District 240763
23|011|240781|240781|Voting District 240781
23|011|240783|240783|Voting District 240783
23|011|250293|250293|Voting District 250293
23|011|250543|250543|Voting District 250543
23|011|250553|250553|Voting District 250553
23|011|250763|250763|Voting District 250763
23|011|250773|250773|Voting District 250773
23|013|200492|200492|Voting District 200492
23|013|200523|200523|Voting District 200523
23|013|220363|220363|Voting District 220363
23|013|220443|220443|Voting District 220443
23|013|220461|220461|Voting District 220461
23|013|220463|220463|Voting District 220463
23|013|220471|220471|Voting District 220471
23|013|220481|220481|Voting District 220481
23|013|220482|220482|Voting District 220482
23|013|220483|220483|Voting District 220483
23|013|220492|220492|Voting District 220492
23|013|220493|220493|Voting District 220493
23|013|280363|280363|Voting District 280363
23|015|190533|190533|Voting District 190533
23|015|200502|200502|Voting District 200502
23|015|200511|200511|Voting District 200511
23|015|200512|200512|Voting District 200512
23|015|200513|200513|Voting District 200513
23|015|200523|200523|Voting District 200523
23|015|200531|200531|Voting District 200531
23|015|200533|200533|Voting District 200533
23|015|200611|200611|Voting District 200611
23|015|ZZZZZZ|Voting Districts not defined|Voting Districts not defined
23|017|130943|130943|Voting District 130943
23|017|130951|130951|Voting District 130951
23|017|130971|130971|Voting District 130971
23|017|130991|130991|Voting District 130991
23|017|131003|131003|Voting District 131003
23|017|140911|140911|Voting District 140911
23|017|140912|140912|Voting District 140912
23|017|140913|140913|Voting District 140913
23|017|140922|140922|Voting District 140922
23|017|140932|140932|Voting District 140932
23|017|140942|140942|Voting District 140942
23|017|140943|140943|Voting District 140943
23|017|140951|140951|Voting District 140951
23|017|140953|140953|Voting District 140953
23|017|140963|140963|Voting District 140963
23|017|140981|140981|Voting District 140981
23|019|270093|270093|Voting District 270093
23|019|270103|270103|Voting District 270103
23|019|270113|270113|Voting District 270113
23|019|270123|270123|Voting District 270123
23|019|290113|290113|Voting District 290113
23|019|300113|300113|Voting District 300113
23|019|300123|300123|Voting District 300123
23|019|300132|300132|Voting District 300132
23|019|300133|300133|Voting District 300133
23|019|300143|300143|Voting District 300143
23|019|300181|300181|Voting District 300181
23|019|300183|300183|Voting District 300183
23|019|300193|300193|Voting District 300193
23|019|310113|310113|Voting District 310113
23|019|310133|310133|Voting District 310133
