STATEFP|DISTRICT|NAME|NAMELSAD
39|00094|Monroe Local School District|Monroe Local School District
39|00537|Manchester Local School District|Manchester Local School District
39|04348|Akron City School District|Akron City School District
39|04349|Alliance City School District|Alliance City School District
39|04350|Ashland City School District|Ashland City School District
39|04351|Ashtabula Area City School District|Ashtabula Area City School District
39|04352|Athens City School District|Athens City School District
39|04353|Barberton City School District|Barberton City School District
39|04354|Bay Village City School District|Bay Village City School District
39|04355|Beachwood City School District|Beachwood City School District
39|04357|Bellaire Local School District|Bellaire Local School District
39|04358|Bellefontaine City School District|Bellefontaine City School District
39|04359|Bellevue City School District|Bellevue City School District
39|04360|Berea City School District|Berea City School District
39|04361|Belpre City School District|Belpre City School District
39|04362|Bexley City School District|Bexley City School District
39|04363|Bowling Green City School District|Bowling Green City School District
39|04364|Brecksville-Broadview Heights City School District|Brecksville-Broadview Heights City School District
39|04365|Brooklyn City School District|Brooklyn City School District
39|04366|Brunswick City School District|Brunswick City School District
39|04367|Bryan City School District|Bryan City School District
39|04368|Bucyrus City School District|Bucyrus City School District
39|04369|Cambridge City School District|Cambridge City School District
39|04370|Campbell City School District|Campbell City School District
39|04371|Canton City School District|Canton City School District
39|04373|Centerville City School District|Centerville City School District
39|04374|Chillicothe City School District|Chillicothe City School District
39|04375|Cincinnati City School District|Cincinnati City School District
39|04376|Circleville City School District|Circleville City School District
39|04377|Claymont City School District|Claymont City School District
39|04378|Cleveland Municipal School District|Cleveland Municipal School District
39|04379|Cleveland Heights-University Heights City School District|Cleveland Heights-University Heights City School District
39|04380|Columbus City School District|Columbus City School District
39|04381|Conneaut Area City School District|Conneaut Area City School District
39|04382|Coshocton City School District|Coshocton City School District
39|04383|Cuyahoga Falls City School District|Cuyahoga Falls City School District
39|04384|Dayton City School District|Dayton City School District
39|04385|Deer Park Community City School District|Deer Park Community City School District
39|04386|Defiance City School District|Defiance City School District
39|04387|Delaware City School District|Delaware City School District
39|04388|Delphos City School District|Delphos City School District
39|04389|Dover City School District|Dover City School District
39|04390|East Cleveland City School District|East Cleveland City School District
39|04391|East Liverpool City School District|East Liverpool City School District
39|04392|East Palestine City School District|East Palestine City School District
39|04393|Eaton Community City School District|Eaton Community City School District
39|04394|Elyria City School District|Elyria City School District
39|04395|Euclid City School District|Euclid City School District
39|04396|Fairborn City School District|Fairborn City School District
39|04397|Fairview Park City School District|Fairview Park City School District
39|04399|Fostoria City School District|Fostoria City School District
39|04400|Franklin City School District|Franklin City School District
39|04401|Fremont City School District|Fremont City School District
39|04402|Galion City School District|Galion City School District
39|04403|Gallipolis City School District|Gallipolis City School District
39|04404|Garfield Heights City School District|Garfield Heights City School District
39|04405|Geneva Area City School District|Geneva Area City School District
39|04406|Girard City School District|Girard City School District
39|04407|Grandview Heights City School District|Grandview Heights City School District
39|04408|Winton Woods City School District|Winton Woods City School District
39|04409|Greenville City School District|Greenville City School District
39|04410|Hamilton City School District|Hamilton City School District
39|04411|Heath City School District|Heath City School District
39|04412|Hillsboro City School District|Hillsboro City School District
39|04413|Huron City School District|Huron City School District
39|04414|Ironton City School District|Ironton City School District
39|04415|Jackson City School District|Jackson City School District
39|04416|Kent City School District|Kent City School District
39|04418|Kettering City School District|Kettering City School District
39|04419|Lakewood City School District|Lakewood City School District
39|04420|Lancaster City School District|Lancaster City School District
39|04421|Lebanon City School District|Lebanon City School District
39|04422|Lima City School District|Lima City School District
39|04423|Lockland Local School District|Lockland Local School District
39|04424|Logan-Hocking Local School District|Logan-Hocking Local School District
39|04425|London City School District|London City School District
39|04426|Lorain City School District|Lorain City School District
39|04427|Loveland City School District|Loveland City School District
39|04428|Madeira City School District|Madeira City School District
39|04429|Mansfield City School District|Mansfield City School District
39|04430|Maple Heights City School District|Maple Heights City School District
39|04431|Mariemont City School District|Mariemont City School District
39|04433|Marion City School District|Marion City School District
39|04434|Martins Ferry City School District|Martins Ferry City School District
39|04435|Massillon City School District|Massillon City School District
39|04436|Maumee City School District|Maumee City School District
39|04437|Mayfield City School District|Mayfield City School District
39|04438|Medina City School District|Medina City School District
39|04439|Miamisburg City School District|Miamisburg City School District
39|04440|Middletown City School District|Middletown City School District
39|04441|Mount Healthy City School District|Mount Healthy City School District
39|04443|Napoleon Area City School District|Napoleon Area City School District
39|04444|Nelsonville-York City School District|Nelsonville-York City School District
39|04445|Newark City School District|Newark City School District
39|04446|New Boston Local School District|New Boston Local School District
39|04447|New Lexington City School District|New Lexington City School District
39|04448|New Philadelphia City School District|New Philadelphia City School District
39|04449|Niles City School District|Niles City School District
39|04450|North Canton City School District|North Canton City School District
39|04451|North College Hill City School District|North College Hill City School District
39|04452|North Olmsted City School District|North Olmsted City School District
39|04453|North Ridgeville City School District|North Ridgeville City School District
39|04454|North Royalton City School District|North Royalton City School District
39|04455|Norton City School District|Norton City School District
39|04456|Norwalk City School District|Norwalk City School District
39|04457|Norwood City School District|Norwood City School District
39|04458|Oakwood City School District|Oakwood City School District
39|04459|Oberlin City School District|Oberlin City School District
39|04460|Oregon City School District|Oregon City School District
39|04461|Orrville City School District|Orrville City School District
39|04463|Parma City School District|Parma City School District
39|04464|Piqua City School District|Piqua City School District
39|04465|Port Clinton City School District|Port Clinton City School District
39|04467|Princeton City School District|Princeton City School District
39|04468|Ravenna City School District|Ravenna City School District
39|04469|Reading Community City School District|Reading Community City School District
39|04470|Rocky River City School District|Rocky River City School District
39|04471|St. Bernard-Elmwood Place City School District|St. Bernard-Elmwood Place City School District
39|04472|St. Marys City School District|St. Marys City School District
39|04474|Sandusky City School District|Sandusky City School District
39|04475|Shaker Heights City School District|Shaker Heights City School District
39|04476|Sheffield-Sheffield Lake City School District|Sheffield-Sheffield Lake City School District
39|04479|South Euclid-Lyndhurst City School District|South Euclid-Lyndhurst City School District
39|04480|South-Western City School District|South-Western City School District
39|04481|Springfield City School District|Springfield City School District
39|04482|Steubenville City School District|Steubenville City School District
39|04483|Stow-Munroe Falls City School District|Stow-Munroe Falls City School District
39|04484|Strongsville City School District|Strongsville City School District
39|04485|Struthers City School District|Struthers City School District
39|04486|Sycamore Community City School District|Sycamore Community City School District
39|04487|Sylvania City School District|Sylvania City School District
39|04488|Tallmadge City School District|Tallmadge City School District
39|04489|Tiffin City School District|Tiffin City School District
39|04490|Toledo City School District|Toledo City School District
39|04491|Toronto City School District|Toronto City School District
39|04492|Troy City School District|Troy City School District
39|04493|Upper Arlington City School District|Upper Arlington City School District
39|04494|Urbana City School District|Urbana City School District
39|04495|Vandalia-Butler City School District|Vandalia-Butler City School District
39|04498|Wapakoneta City School District|Wapakoneta City School District
39|04499|Warren City School District|Warren City School District
39|04500|Warrensville Heights City School District|Warrensville Heights City School District
39|04502|Wellston City School District|Wellston City School District
39|04503|Wellsville Local School District|Wellsville Local School District
39|04504|Westerville City School District|Westerville City School District
39|04505|West Carrollton City School District|West Carrollton City School District
39|04506|Westlake City School District|Westlake City School District
39|04507|Whitehall City School District|Whitehall City School District
39|04508|Wickliffe City School District|Wickliffe City School District
39|04509|Willard City School District|Willard City School District
39|04510|Willoughby-Eastlake City School District|Willoughby-Eastlake City School District
39|04511|Wilmington City School District|Wilmington City School District
39|04513|Worthington City School District|Worthington City School District
39|04514|Wyoming City School District|Wyoming City School District
39|04515|Xenia Community City School District|Xenia Community City School District
39|04516|Youngstown City School District|Youngstown City School District
39|04517|Zanesville City School District|Zanesville City School District
39|04518|Ada Exempted Village School District|Ada Exempted Village School District
39|04519|Amherst Exempted Village School District|Amherst Exempted Village School District
39|04520|Barnesville Exempted Village School District|Barnesville Exempted Village School District
39|04521|Bluffton Exempted Village School District|Bluffton Exempted Village School District
39|04522|Bradford Exempted Village School District|Bradford Exempted Village School District
39|04523|Bridgeport Exempted Village School District|Bridgeport Exempted Village School District
39|04524|Harrison Hills City School District|Harrison Hills City School District
39|04525|Caldwell Exempted Village School District|Caldwell Exempted Village School District
39|04526|Carey Exempted Village School District|Carey Exempted Village School District
