STATEFP|DISTRICT|NAME|NAMELSAD
06|001|1|State Senate District 1
06|002|2|State Senate District 2
06|003|3|State Senate District 3
06|004|4|State Senate District 4
06|005|5|State Senate District 5
06|006|6|State Senate District 6
06|007|7|State Senate District 7
06|008|8|State Senate District 8
06|009|9|State Senate District 9
06|010|10|State Senate District 10
06|011|11|State Senate District 11
06|012|12|State Senate District 12
06|013|13|State Senate District 13
06|014|14|State Senate District 14
06|015|15|State Senate District 15
06|016|16|State Senate District 16
06|017|17|State Senate District 17
06|018|18|State Senate District 18
06|019|19|State Senate District 19
06|020|20|State Senate District 20
06|021|21|State Senate District 21
06|022|22|State Senate District 22
06|023|23|State Senate District 23
06|024|24|State Senate District 24
06|025|25|State Senate District 25
06|026|26|State Senate District 26
06|027|27|State Senate District 27
06|028|28|State Senate District 28
06|029|29|State Senate District 29
06|030|30|State Senate District 30
06|031|31|State Senate District 31
06|032|32|State Senate District 32
06|033|33|State Senate District 33
06|034|34|State Senate District 34
06|035|35|State Senate District 35
06|036|36|State Senate District 36
06|037|37|State Senate District 37
06|038|38|State Senate District 38
06|039|39|State Senate District 39
06|040|40|State Senate District 40
