STATEFP|DISTRICT|NAME|NAMELSAD
01|001|1|State Senate District 1
01|002|2|State Senate District 2
01|003|3|State Senate District 3
01|004|4|State Senate District 4
01|005|5|State Senate District 5
01|006|6|State Senate District 6
01|007|7|State Senate District 7
01|008|8|State Senate District 8
01|009|9|State Senate District 9
01|010|10|State Senate District 10
01|011|11|State Senate District 11
01|012|12|State Senate District 12
01|013|13|State Senate District 13
01|014|14|State Senate District 14
01|015|15|State Senate District 15
01|016|16|State Senate District 16
01|017|17|State Senate District 17
01|018|18|State Senate District 18
01|019|19|State Senate District 19
01|020|20|State Senate District 20
01|021|21|State Senate District 21
01|022|22|State Senate District 22
01|023|23|State Senate District 23
01|024|24|State Senate District 24
01|025|25|State Senate District 25
01|026|26|State Senate District 26
01|027|27|State Senate District 27
01|028|28|State Senate District 28
01|029|29|State Senate District 29
01|030|30|State Senate District 30
01|031|31|State Senate District 31
01|032|32|State Senate District 32
01|033|33|State Senate District 33
01|034|34|State Senate District 34
01|035|35|State Senate District 35
