STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
40|001|1|1|Voting District 1
40|001|10|10|Voting District 10
40|001|11|11|Voting District 11
40|001|12|12|Voting District 12
40|001|13|13|Voting District 13
40|001|14|14|Voting District 14
40|001|16|16|Voting District 16
40|001|17|17|Voting District 17
40|001|18|18|Voting District 18
40|001|19|19|Voting District 19
40|001|2|2|Voting District 2
40|001|3|3|Voting District 3
40|001|4|4|Voting District 4
40|001|5|5|Voting District 5
40|001|6|6|Voting District 6
40|001|7|7|Voting District 7
40|001|8|8|Voting District 8
40|003|110|110|Voting District 110
40|003|120|120|Voting District 120
40|003|130|130|Voting District 130
40|003|140|140|Voting District 140
40|003|210|210|Voting District 210
40|003|220|220|Voting District 220
40|003|230|230|Voting District 230
40|003|240|240|Voting District 240
40|003|310|310|Voting District 310
40|003|320|320|Voting District 320
40|005|1|1|Voting District 1
40|005|10|10|Voting District 10
40|005|11|11|Voting District 11
40|005|12|12|Voting District 12
40|005|13|13|Voting District 13
40|005|14|14|Voting District 14
40|005|2|2|Voting District 2
40|005|3|3|Voting District 3
40|005|4|4|Voting District 4
40|005|5|5|Voting District 5
40|005|6|6|Voting District 6
40|005|7|7|Voting District 7
40|005|8|8|Voting District 8
40|005|9|9|Voting District 9
40|007|11|11|Voting District 11
40|007|13|13|Voting District 13
40|007|21|21|Voting District 21
40|007|23|23|Voting District 23
40|007|25|25|Voting District 25
40|007|26|26|Voting District 26
40|007|31|31|Voting District 31
40|007|33|33|Voting District 33
40|009|110|110|Voting District 110
40|009|111|111|Voting District 111
40|009|112|112|Voting District 112
40|009|115|115|Voting District 115
40|009|141|141|Voting District 141
40|009|231|231|Voting District 231
40|009|235|235|Voting District 235
40|009|242|242|Voting District 242
40|009|320|320|Voting District 320
40|009|332|332|Voting District 332
40|009|333|333|Voting District 333
40|009|343|343|Voting District 343
40|011|10|10|Voting District 10
40|011|11|11|Voting District 11
40|011|12|12|Voting District 12
40|011|14|14|Voting District 14
40|011|16|16|Voting District 16
40|011|17|17|Voting District 17
40|011|2|2|Voting District 2
40|011|20|20|Voting District 20
40|011|22|22|Voting District 22
40|011|7|7|Voting District 7
40|013|1|1|Voting District 1
40|013|10|10|Voting District 10
40|013|11|11|Voting District 11
40|013|12|12|Voting District 12
40|013|13|13|Voting District 13
40|013|14|14|Voting District 14
40|013|15|15|Voting District 15
40|013|16|16|Voting District 16
40|013|17|17|Voting District 17
40|013|18|18|Voting District 18
40|013|19|19|Voting District 19
40|013|20|20|Voting District 20
40|013|21|21|Voting District 21
40|013|22|22|Voting District 22
40|013|23|23|Voting District 23
40|013|25|25|Voting District 25
40|013|26|26|Voting District 26
40|013|27|27|Voting District 27
40|013|28|28|Voting District 28
40|013|29|29|Voting District 29
40|013|3|3|Voting District 3
40|013|30|30|Voting District 30
40|013|33|33|Voting District 33
40|013|4|4|Voting District 4
40|013|5|5|Voting District 5
40|013|6|6|Voting District 6
40|013|7|7|Voting District 7
40|013|8|8|Voting District 8
40|015|1009|1009|Voting District 1009
40|015|1010|1010|Voting District 1010
40|015|1011|1011|Voting District 1011
40|015|1013|1013|Voting District 1013
40|015|102|102|Voting District 102
40|015|1111|1111|Voting District 1111
40|015|12|12|Voting District 12
40|015|1213|1213|Voting District 1213
40|015|22|22|Voting District 22
40|015|31|31|Voting District 31
40|015|41|41|Voting District 41
40|015|509|509|Voting District 509
40|015|51|51|Voting District 51
40|015|510|510|Voting District 510
40|015|511|511|Voting District 511
40|015|52|52|Voting District 52
40|015|53|53|Voting District 53
40|015|609|609|Voting District 609
40|015|711|711|Voting District 711
40|015|712|712|Voting District 712
40|015|810|810|Voting District 810
40|015|811|811|Voting District 811
40|015|812|812|Voting District 812
40|015|913|913|Voting District 913
40|017|100|100|Voting District 100
40|017|102|102|Voting District 102
40|017|104|104|Voting District 104
40|017|106|106|Voting District 106
40|017|107|107|Voting District 107
40|017|112|112|Voting District 112
40|017|114|114|Voting District 114
40|017|116|116|Voting District 116
40|017|124|124|Voting District 124
40|017|126|126|Voting District 126
40|017|200|200|Voting District 200
40|017|201|201|Voting District 201
40|017|204|204|Voting District 204
40|017|205|205|Voting District 205
40|017|206|206|Voting District 206
40|017|208|208|Voting District 208
40|017|210|210|Voting District 210
40|017|214|214|Voting District 214
40|017|215|215|Voting District 215
40|017|216|216|Voting District 216
40|017|217|217|Voting District 217
40|017|218|218|Voting District 218
40|017|219|219|Voting District 219
40|017|220|220|Voting District 220
40|017|221|221|Voting District 221
40|017|222|222|Voting District 222
40|017|223|223|Voting District 223
40|017|224|224|Voting District 224
40|017|225|225|Voting District 225
40|017|226|226|Voting District 226
40|017|227|227|Voting District 227
40|017|300|300|Voting District 300
40|017|301|301|Voting District 301
40|017|302|302|Voting District 302
40|017|304|304|Voting District 304
40|017|305|305|Voting District 305
40|017|306|306|Voting District 306
40|017|400|400|Voting District 400
40|017|402|402|Voting District 402
40|017|403|403|Voting District 403
40|017|404|404|Voting District 404
40|017|405|405|Voting District 405
40|017|406|406|Voting District 406
40|017|407|407|Voting District 407
40|017|408|408|Voting District 408
40|017|500|500|Voting District 500
40|017|502|502|Voting District 502
40|017|503|503|Voting District 503
40|017|504|504|Voting District 504
40|017|506|506|Voting District 506
40|017|700|700|Voting District 700
40|017|701|701|Voting District 701
40|019|1|1|Voting District 1
40|019|11|11|Voting District 11
40|019|14|14|Voting District 14
40|019|15|15|Voting District 15
40|019|16|16|Voting District 16
40|019|17|17|Voting District 17
40|019|19|19|Voting District 19
40|019|2|2|Voting District 2
40|019|20|20|Voting District 20
40|019|24|24|Voting District 24
40|019|25|25|Voting District 25
40|019|26|26|Voting District 26
40|019|30|30|Voting District 30
40|019|31|31|Voting District 31
40|019|32|32|Voting District 32
40|019|33|33|Voting District 33
40|019|34|34|Voting District 34
40|019|39|39|Voting District 39
40|019|41|41|Voting District 41
40|019|51|51|Voting District 51
40|019|52|52|Voting District 52
40|019|53|53|Voting District 53
40|019|61|61|Voting District 61
40|019|62|62|Voting District 62
40|019|63|63|Voting District 63
40|019|7|7|Voting District 7
40|019|71|71|Voting District 71
40|021|1|1|Voting District 1
40|021|10|10|Voting District 10
40|021|11|11|Voting District 11
40|021|12|12|Voting District 12
40|021|13|13|Voting District 13
40|021|14|14|Voting District 14
40|021|15|15|Voting District 15
40|021|16|16|Voting District 16
40|021|17|17|Voting District 17
40|021|18|18|Voting District 18
40|021|19|19|Voting District 19
40|021|2|2|Voting District 2
40|021|20|20|Voting District 20
40|021|21|21|Voting District 21
40|021|22|22|Voting District 22
40|021|23|23|Voting District 23
40|021|24|24|Voting District 24
40|021|25|25|Voting District 25
