STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
49|001|BVR1|Beaver 1|Beaver 1 Voting District
49|001|BVR2|Beaver 2|Beaver 2 Voting District
49|001|BVR3IA|Beaver 3 Incorporated - Part A|Beaver 3 Incorporated - Part A Voting District
49|001|BVR3IB|Beaver 3 Incorporated - Part B|Beaver 3 Incorporated - Part B Voting District
49|001|BVR3IC|Beaver 3 Incorporated - Part C|Beaver 3 Incorporated - Part C Voting District
49|001|BVR3ID|Beaver 3 Incorporated - Part D|Beaver 3 Incorporated - Part D Voting District
49|001|BVR3IE|Beaver 3 Incorporated - Part E|Beaver 3 Incorporated - Part E Voting District
49|001|BVR3IF|Beaver 3 Incorporated - Part F|Beaver 3 Incorporated - Part F Voting District
49|001|BVR3U|Beaver 3 Unincorporated|Beaver 3 Unincorporated Voting District
49|001|GRL1|Greenville|Greenville Voting District
49|001|MLF1I|Milford 1 Incorporated|Milford 1 Incorporated Voting District
49|001|MLF1U|Milford 1 Unincorporated|Milford 1 Unincorporated Voting District
49|001|MLF2I|Milford 2 Incorporated|Milford 2 Incorporated Voting District
49|001|MLF2U|Milford 2 Unincorporated|Milford 2 Unincorporated Voting District
49|001|MNR1I|Minersville Incorporated|Minersville Incorporated Voting District
49|001|MNR1U|Minersville Unincorporated|Minersville Unincorporated Voting District
49|003|BDM01|Beaver Dam|Beaver Dam Voting District
49|003|BDM01F|Beaver Dam Fire Service District|Beaver Dam Fire Service District Voting District
49|003|BRC01|Brigham City 01|Brigham City 01 Voting District
49|003|BRC02|Brigham City 02|Brigham City 02 Voting District
49|003|BRC03|Brigham City 03|Brigham City 03 Voting District
49|003|BRC04|Brigham City 04|Brigham City 04 Voting District
49|003|BRC05|Brigham City 05|Brigham City 05 Voting District
49|003|BRC06|Brigham City 06|Brigham City 06 Voting District
49|003|BRC07|Brigham City 07|Brigham City 07 Voting District
49|003|BRC08|Brigham City 08|Brigham City 08 Voting District
49|003|BRC09|Brigham City 09|Brigham City 09 Voting District
49|003|BRC10|Brigham City 10|Brigham City 10 Voting District
49|003|BRC11|Brigham City 11|Brigham City 11 Voting District
49|003|BRC12|Brigham City 12|Brigham City 12 Voting District
49|003|BRC13|Brigham City 13|Brigham City 13 Voting District
49|003|BRC14|Brigham City 14|Brigham City 14 Voting District
