STATEFP|PLACEFP|NAME|NAMELSAD
29|00244|Adrian|Adrian city
29|00262|Advance|Advance city
29|00298|Agency|Agency village
29|00424|Airport Drive|Airport Drive village
29|00496|Alba|Alba city
29|00514|Albany|Albany city
29|00568|Aldrich|Aldrich village
29|00604|Alexandria|Alexandria city
29|00712|Allendale|Allendale village
29|00748|Allenville|Allenville village
29|00802|Alma|Alma city
29|00910|Altamont|Altamont village
29|00928|Altenburg|Altenburg city
29|00964|Alton|Alton city
29|01018|Amazonia|Amazonia village
29|01054|Amity|Amity town
29|01072|Amoret|Amoret city
29|01090|Amsterdam|Amsterdam city
29|01198|Anderson|Anderson city
29|01252|Annada|Annada village
29|01270|Annapolis|Annapolis city
29|01288|Anniston|Anniston town
29|01522|Appleton City|Appleton City city
29|01576|Arbela|Arbela town
29|01630|Arbyrd|Arbyrd city
29|01648|Arcadia|Arcadia city
29|01702|Archie|Archie city
29|01720|Arcola|Arcola village
29|01828|Argyle|Argyle town
29|01864|Arkoe|Arkoe town
29|01954|Armstrong|Armstrong city
29|01972|Arnold|Arnold city
29|02034|Arrow Point|Arrow Point village
29|02044|Arrow Rock|Arrow Rock town
29|02098|Asbury|Asbury city
29|02152|Ashburn|Ashburn town
29|02188|Ash Grove|Ash Grove city
29|02242|Ashland|Ashland city
29|02422|Atlanta|Atlanta city
29|02512|Augusta|Augusta town
29|02530|Aullville|Aullville village
29|02548|Aurora|Aurora city
29|02638|Auxvasse|Auxvasse city
29|02674|Ava|Ava city
29|02746|Avilla|Avilla town
29|02800|Avondale|Avondale city
29|02962|Bagnell|Bagnell town
29|03034|Baker|Baker village
29|03052|Bakersfield|Bakersfield village
29|03124|Baldwin Park|Baldwin Park village
29|03160|Ballwin|Ballwin city
29|03322|Baring|Baring city
29|03340|Barnard|Barnard city
29|03376|Barnett|Barnett city
29|03556|Bates City|Bates City city
29|03592|Battlefield|Battlefield city
29|04114|Bella Villa|Bella Villa city
29|04132|Bell City|Bell City city
29|04150|Belle|Belle city
29|04222|Bellefontaine Neighbors|Bellefontaine Neighbors city
29|04240|Bellerive|Bellerive village
29|04330|Bellflower|Bellflower city
29|04348|Bel-Nor|Bel-Nor village
29|04366|Bel-Ridge|Bel-Ridge village
29|04384|Belton|Belton city
29|04798|Benton|Benton city
29|04834|Benton City|Benton City village
29|04888|Berger|Berger city
29|04906|Berkeley|Berkeley city
29|04960|Bernie|Bernie city
29|04996|Bertrand|Bertrand city
29|05068|Bethany|Bethany city
29|05104|Bethel|Bethel village
29|05248|Beverly Hills|Beverly Hills city
29|05266|Bevier|Bevier city
29|05464|Bigelow|Bigelow village
29|05495|Big Lake|Big Lake village
29|05626|Billings|Billings city
29|05734|Birch Tree|Birch Tree city
29|05824|Birmingham|Birmingham village
29|05878|Bismarck|Bismarck city
29|05950|Blackburn|Blackburn city
29|06004|Black Jack|Black Jack city
29|06148|Blackwater|Blackwater city
29|06238|Blairstown|Blairstown city
29|06256|Bland|Bland city
29|06346|Blodgett|Blodgett village
29|06382|Bloomfield|Bloomfield city
29|06454|Bloomsdale|Bloomsdale city
29|06526|Blue Eye|Blue Eye town
29|06652|Blue Springs|Blue Springs city
29|06742|Blythedale|Blythedale village
29|06832|Bogard|Bogard city
29|06922|Bolckow|Bolckow city
29|06976|Bolivar|Bolivar city
29|07102|Bonne Terre|Bonne Terre city
29|07318|Boonville|Boonville city
29|07426|Bosworth|Bosworth city
29|07534|Bourbon|Bourbon city
29|07660|Bowling Green|Bowling Green city
29|07876|Bragg City|Bragg City town
29|07948|Brandsville|Brandsville city
29|07966|Branson|Branson city
29|07989|Branson West|Branson West city
29|08002|Brashear|Brashear city
29|08038|Braymer|Braymer city
29|08128|Breckenridge|Breckenridge city
29|08164|Breckenridge Hills|Breckenridge Hills city
29|08236|Brentwood|Brentwood city
29|08398|Bridgeton|Bridgeton city
29|08470|Brimson|Brimson village
29|08614|Bronaugh|Bronaugh city
29|08650|Brookfield|Brookfield city
29|08776|Brooklyn Heights|Brooklyn Heights town
29|08884|Browning|Browning city
29|08902|Brownington|Brownington town
29|08974|Brumley|Brumley town
29|09046|Brunswick|Brunswick city
29|09388|Bucklin|Bucklin city
29|09424|Buckner|Buckner city
29|09514|Buffalo|Buffalo city
29|09642|Bull Creek|Bull Creek village
29|09658|Bunceton|Bunceton city
29|09694|Bunker|Bunker city
29|09802|Burgess|Burgess town
29|09838|Burlington Junction|Burlington Junction city
29|10054|Butler|Butler city
29|10144|Butterfield|Butterfield village
29|10240|Byrnes Mill|Byrnes Mill city
29|10288|Cabool|Cabool city
29|10342|Cainsville|Cainsville city
29|10360|Cairo|Cairo village
29|10432|Caledonia|Caledonia village
29|10450|Calhoun|Calhoun city
29|10468|California|California city
29|10486|Callao|Callao city
29|10612|Calverton Park|Calverton Park village
29|10738|Camden|Camden city
29|10792|Camden Point|Camden Point city
29|10810|Camdenton|Camdenton city
29|10828|Cameron|Cameron city
29|10864|Campbell|Campbell city
29|11026|Canalou|Canalou city
29|11134|Canton|Canton city
29|11242|Cape Girardeau|Cape Girardeau city
29|11350|Cardwell|Cardwell city
29|11368|Carl Junction|Carl Junction city
29|11566|Carrollton|Carrollton city
29|11638|Carterville|Carterville city
29|11656|Carthage|Carthage city
29|11692|Caruthersville|Caruthersville city
29|11728|Carytown|Carytown city
29|11890|Cassville|Cassville city
29|12052|Catron|Catron town
29|12079|Cave|Cave town
29|12376|Cedar Hill Lakes|Cedar Hill Lakes village
29|12592|Center|Center city
29|12664|Centertown|Centertown town
29|12682|Centerview|Centerview city
29|12718|Centerville|Centerville city
29|12898|Centralia|Centralia city
29|12988|Chaffee|Chaffee city
29|13006|Chain of Rocks|Chain of Rocks village
29|13015|Chain-O-Lakes|Chain-O-Lakes village
29|13060|Chamois|Chamois city
29|13078|Champ|Champ village
29|13330|Charlack|Charlack city
29|13366|Charleston|Charleston city
29|13600|Chesterfield|Chesterfield city
29|13654|Chilhowee|Chilhowee town
29|13690|Chillicothe|Chillicothe city
29|13852|Chula|Chula city
29|13978|Clarence|Clarence city
29|14068|Clark|Clark city
29|14140|Clarksburg|Clarksburg city
29|14158|Clarksdale|Clarksdale city
29|14176|Clarkson Valley|Clarkson Valley city
29|14194|Clarksville|Clarksville city
29|14212|Clarkton|Clarkton city
29|14554|Claycomo|Claycomo village
29|14572|Clayton|Clayton city
29|14662|Clearmont|Clearmont city
29|14770|Cleveland|Cleveland city
29|14788|Clever|Clever city
29|14806|Cliff Village|Cliff Village village
29|14896|Clifton Hill|Clifton Hill city
29|14914|Climax Springs|Climax Springs village
29|14986|Clinton|Clinton city
29|15130|Clyde|Clyde village
29|15220|Cobalt|Cobalt village
29|15274|Coffey|Coffey city
29|15436|Cole Camp|Cole Camp city
29|15562|Collins|Collins village
29|15670|Columbia|Columbia city
29|15760|Commerce|Commerce village
29|15922|Conception Junction|Conception Junction town
29|16102|Concordia|Concordia city
29|16115|Coney Island|Coney Island village
29|16192|Conway|Conway city
29|16228|Cool Valley|Cool Valley city
29|16336|Cooter|Cooter city
29|16408|Corder|Corder city
29|16462|Corning|Corning town
29|16588|Cosby|Cosby village
29|16678|Cottleville|Cottleville city
29|16802|Country Club|Country Club village
29|16822|Country Club Hills|Country Club Hills city
29|16876|Country Life Acres|Country Life Acres village
29|16984|Cowgill|Cowgill city
29|17056|Craig|Craig city
29|17074|Crane|Crane city
29|17164|Creighton|Creighton city
29|17218|Crestwood|Crestwood city
29|17272|Creve Coeur|Creve Coeur city
29|17344|Crocker|Crocker city
29|17524|Cross Timbers|Cross Timbers city
29|17632|Crystal City|Crystal City city
29|17650|Crystal Lake Park|Crystal Lake Park city
29|17660|Crystal Lakes|Crystal Lakes city
29|17668|Cuba|Cuba city
29|17902|Curryville|Curryville city
29|17992|Dadeville|Dadeville village
29|18118|Dalton|Dalton town
29|18253|Dardenne Prairie|Dardenne Prairie city
29|18316|Darlington|Darlington village
29|18658|Dearborn|Dearborn city
29|18730|Deepwater|Deepwater city
29|18802|Deerfield|Deerfield village
29|18946|De Kalb|De Kalb town
29|19018|Dellwood|Dellwood city
29|19072|Delta|Delta city
29|19090|Dennis Acres|Dennis Acres village
29|19162|Denver|Denver village
29|19198|Des Arc|Des Arc village
29|19216|Desloge|Desloge city
29|19252|De Soto|De Soto city
29|19270|Des Peres|Des Peres city
29|19378|De Witt|De Witt city
29|19396|Dexter|Dexter city
29|19432|Diamond|Diamond town
29|19486|Diehlstadt|Diehlstadt village
29|19504|Diggins|Diggins village
29|19630|Dixon|Dixon city
29|19792|Doniphan|Doniphan city
29|19828|Doolittle|Doolittle city
29|19918|Dover|Dover town
29|19990|Downing|Downing city
29|20134|Drexel|Drexel city
29|20296|Dudley|Dudley city
29|20314|Duenweg|Duenweg city
29|20512|Duquesne|Duquesne village
29|20566|Dutchtown|Dutchtown village
29|20674|Eagleville|Eagleville town
29|20980|East Lynne|East Lynne city
29|21034|Easton|Easton city
29|21052|East Prairie|East Prairie city
29|21214|Edgar Springs|Edgar Springs city
29|21250|Edgerton|Edgerton city
29|21322|Edina|Edina city
29|21376|Edmundson|Edmundson city
29|21484|Eldon|Eldon city
29|21502|El Dorado Springs|El Dorado Springs city
29|21844|Ellington|Ellington city
29|21898|Ellisville|Ellisville city
29|21916|Ellsinore|Ellsinore city
29|21988|Elmer|Elmer city
29|22006|Elmira|Elmira village
29|22024|Elmo|Elmo city
29|22114|Elsberry|Elsberry city
29|22250|Emerald Beach|Emerald Beach village
29|22276|Eminence|Eminence city
29|22312|Emma|Emma city
29|22474|Eolia|Eolia village
29|22600|Essex|Essex city
29|22672|Ethel|Ethel town
29|22834|Eureka|Eureka city
29|22951|Evergreen|Evergreen village
29|22996|Everton|Everton city
29|23032|Ewing|Ewing city
29|23077|Excelsior Estates|Excelsior Estates village
29|23086|Excelsior Springs|Excelsior Springs city
29|23122|Exeter|Exeter city
29|23266|Fairfax|Fairfax city
29|23338|Fair Grove|Fair Grove city
29|23428|Fair Play|Fair Play city
29|23518|Fairview|Fairview town
29|23662|Farber|Farber city
29|23698|Farley|Farley village
29|23752|Farmington|Farmington city
29|23842|Fayette|Fayette city
29|23950|Fenton|Fenton city
29|23986|Ferguson|Ferguson city
29|24058|Ferrelview|Ferrelview village
