STATEFP|DISTRICT|NAME|NAMELSAD
36|00001|Dolgeville Central School District|Dolgeville Central School District
36|00002|Sauquoit Valley Central School District|Sauquoit Valley Central School District
36|00003|Edwards-Knox Central School District|Edwards-Knox Central School District
36|00004|Rotterdam-Mohonasen Central School District|Rotterdam-Mohonasen Central School District
36|00005|Broadalbin-Perth Central School District|Broadalbin-Perth Central School District
36|00006|Cherry Valley-Springfield Central School District|Cherry Valley-Springfield Central School District
36|00007|Jasper-Troupsburg Central School District|Jasper-Troupsburg Central School District
36|00008|South Country Central School District|South Country Central School District
36|00009|Saranac Central School District|Saranac Central School District
36|00010|Cobleskill-Richmondville Central School District|Cobleskill-Richmondville Central School District
36|00011|Wayland-Cohocton Central School District|Wayland-Cohocton Central School District
36|00012|Bolivar-Richburg Central School District|Bolivar-Richburg Central School District
36|00013|Oneida City School District|Oneida City School District
36|00014|Waterloo Central School District|Waterloo Central School District
36|00015|Allegany-Limestone Central School District|Allegany-Limestone Central School District
36|00016|Averill Park Central School District|Averill Park Central School District
36|00017|Genesee Valley Central School District at Angelica-Belmont|Genesee Valley Central School District at Angelica-Belmont
36|00018|Chautauqua Lake Central School District|Chautauqua Lake Central School District
36|00019|Unadilla Valley Central School District|Unadilla Valley Central School District
36|00020|Campbell-Savona Central School District|Campbell-Savona Central School District
36|00021|Mattituck-Cutchogue Union Free School District|Mattituck-Cutchogue Union Free School District
36|00023|Sullivan West Central School District|Sullivan West Central School District
36|00124|Canisteo-Greenwood Central School District|Canisteo-Greenwood Central School District
36|00125|Eastport-South Manor Central School District|Eastport-South Manor Central School District
36|00971|North Colonie Central School District|North Colonie Central School District
36|02310|Glens Falls Common School District|Glens Falls Common School District
36|02340|South Jefferson Central School District|South Jefferson Central School District
36|02370|Addison Central School District|Addison Central School District
36|02400|Afton Central School District|Afton Central School District
36|02430|Akron Central School District|Akron Central School District
36|02460|Albany City School District|Albany City School District
36|02520|Albion Central School District|Albion Central School District
36|02550|Alden Central School District|Alden Central School District
36|02580|Alexander Central School District|Alexander Central School District
36|02670|Alexandria Central School District|Alexandria Central School District
36|02700|Alfred-Almond Central School District|Alfred-Almond Central School District
36|02730|Windsor Central School District|Windsor Central School District
36|02820|Altmar-Parish-Williamstown Central School District|Altmar-Parish-Williamstown Central School District
36|02880|Amagansett Union Free School District|Amagansett Union Free School District
36|02920|Amherst Central School District|Amherst Central School District
36|02940|Amityville Union Free School District|Amityville Union Free School District
36|02970|Amsterdam City School District|Amsterdam City School District
36|03000|Andes Central School District|Andes Central School District
36|03030|Andover Central School District|Andover Central School District
36|03060|Schenevus Central School District|Schenevus Central School District
36|03180|Ardsley Union Free School District|Ardsley Union Free School District
36|03210|Argyle Central School District|Argyle Central School District
36|03240|Arkport Central School District|Arkport Central School District
36|03270|Arlington Central School District|Arlington Central School District
36|03420|Attica Central School District|Attica Central School District
36|03480|Auburn City School District|Auburn City School District
36|03630|Avoca Central School District|Avoca Central School District
36|03660|Avon Central School District|Avon Central School District
36|03720|Babylon Union Free School District|Babylon Union Free School District
36|03810|Bainbridge-Guilford Central School District|Bainbridge-Guilford Central School District
36|03840|Baldwin Union Free School District|Baldwin Union Free School District
36|03870|Baldwinsville Central School District|Baldwinsville Central School District
36|03930|Ballston Spa Central School District|Ballston Spa Central School District
36|03960|Barker Central School District|Barker Central School District
36|03990|Batavia City School District|Batavia City School District
36|04050|Bath Central School District|Bath Central School District
36|04080|Bay Shore Union Free School District|Bay Shore Union Free School District
36|04110|Bayport-Blue Point Union Free School District|Bayport-Blue Point Union Free School District
36|04140|Beacon City School District|Beacon City School District
36|04200|Beaver River Central School District|Beaver River Central School District
36|04290|Beekmantown Central School District|Beekmantown Central School District
36|04350|Belfast Central School District|Belfast Central School District
36|04370|Belleville Henderson Central School District|Belleville Henderson Central School District
36|04530|Bemus Point Central School District|Bemus Point Central School District
36|04620|Berlin Central School District|Berlin Central School District
36|04650|Berne-Knox-Westerlo Central School District|Berne-Knox-Westerlo Central School District
36|04710|Bethlehem Central School District|Bethlehem Central School District
36|04740|Bethpage Union Free School District|Bethpage Union Free School District
36|04757|Gilbertsville-Mount Upton Central School District|Gilbertsville-Mount Upton Central School District
36|04758|Kiryas Joel Village Union Free School District|Kiryas Joel Village Union Free School District
36|04800|Binghamton Common School District|Binghamton Common School District
36|04870|Binghamton City School District|Binghamton City School District
36|04920|Bloomfield Central School District|Bloomfield Central School District
36|05010|Bolton Central School District|Bolton Central School District
36|05040|Adirondack Central School District|Adirondack Central School District
36|05220|Bradford Central School District|Bradford Central School District
36|05280|Brentwood Union Free School District|Brentwood Union Free School District
36|05310|Brewster Central School District|Brewster Central School District
36|05340|Briarcliff Manor Union Free School District|Briarcliff Manor Union Free School District
36|05370|Bridgehampton Union Free School District|Bridgehampton Union Free School District
36|05460|Brighton Central School District|Brighton Central School District
36|05520|Brunswick Central School District (Brittonkill)|Brunswick Central School District (Brittonkill)
36|05580|Brockport Central School District|Brockport Central School District
36|05610|Brocton Central School District|Brocton Central School District
36|05640|Bronxville Union Free School District|Bronxville Union Free School District
36|05670|Brookfield Central School District|Brookfield Central School District
36|05820|Brushton-Moira Central School District|Brushton-Moira Central School District
36|05850|Buffalo City School District|Buffalo City School District
36|05940|Burnt Hills-Ballston Lake Central School District|Burnt Hills-Ballston Lake Central School District
36|06060|Byram Hills Central School District|Byram Hills Central School District
36|06090|Byron-Bergen Central School District|Byron-Bergen Central School District
36|06160|Cairo-Durham Central School District|Cairo-Durham Central School District
36|06180|Caledonia-Mumford Central School District|Caledonia-Mumford Central School District
36|06210|Cambridge Central School District|Cambridge Central School District
36|06240|Camden Central School District|Camden Central School District
36|06300|Canajoharie Central School District|Canajoharie Central School District
36|06330|Canandaigua City School District|Canandaigua City School District
36|06360|Canaseraga Central School District|Canaseraga Central School District
36|06390|Canastota Central School District|Canastota Central School District
36|06420|Candor Central School District|Candor Central School District
