STATEFP|DISTRICT|NAME|NAMELSAD
41|001|1|State House District 1
41|002|2|State House District 2
41|003|3|State House District 3
41|004|4|State House District 4
41|005|5|State House District 5
41|006|6|State House District 6
41|007|7|State House District 7
41|008|8|State House District 8
41|009|9|State House District 9
41|010|10|State House District 10
41|011|11|State House District 11
41|012|12|State House District 12
41|013|13|State House District 13
41|014|14|State House District 14
41|015|15|State House District 15
41|016|16|State House District 16
41|017|17|State House District 17
41|018|18|State House District 18
41|019|19|State House District 19
41|020|20|State House District 20
41|021|21|State House District 21
41|022|22|State House District 22
41|023|23|State House District 23
41|024|24|State House District 24
41|025|25|State House District 25
41|026|26|State House District 26
41|027|27|State House District 27
41|028|28|State House District 28
41|029|29|State House District 29
41|030|30|State House District 30
41|031|31|State House District 31
41|032|32|State House District 32
41|033|33|State House District 33
41|034|34|State House District 34
41|035|35|State House District 35
41|036|36|State House District 36
41|037|37|State House District 37
41|038|38|State House District 38
41|039|39|State House District 39
41|040|40|State House District 40
41|041|41|State House District 41
41|042|42|State House District 42
41|043|43|State House District 43
41|044|44|State House District 44
41|045|45|State House District 45
41|046|46|State House District 46
41|047|47|State House District 47
41|048|48|State House District 48
41|049|49|State House District 49
41|050|50|State House District 50
41|051|51|State House District 51
41|052|52|State House District 52
41|053|53|State House District 53
41|054|54|State House District 54
41|055|55|State House District 55
41|056|56|State House District 56
41|057|57|State House District 57
41|058|58|State House District 58
41|059|59|State House District 59
41|060|60|State House District 60
