STATEFP|DISTRICT|NAME|NAMELSAD
47|001|1|State Senate District 1
47|002|2|State Senate District 2
47|003|3|State Senate District 3
47|004|4|State Senate District 4
47|005|5|State Senate District 5
47|006|6|State Senate District 6
47|007|7|State Senate District 7
47|008|8|State Senate District 8
47|009|9|State Senate District 9
47|010|10|State Senate District 10
47|011|11|State Senate District 11
47|012|12|State Senate District 12
47|013|13|State Senate District 13
47|014|14|State Senate District 14
47|015|15|State Senate District 15
47|016|16|State Senate District 16
47|017|17|State Senate District 17
47|018|18|State Senate District 18
47|019|19|State Senate District 19
47|020|20|State Senate District 20
47|021|21|State Senate District 21
47|022|22|State Senate District 22
47|023|23|State Senate District 23
47|024|24|State Senate District 24
47|025|25|State Senate District 25
47|026|26|State Senate District 26
47|027|27|State Senate District 27
47|028|28|State Senate District 28
47|029|29|State Senate District 29
47|030|30|State Senate District 30
47|031|31|State Senate District 31
47|032|32|State Senate District 32
47|033|33|State Senate District 33
