STATEFP|DISTRICT|NAME|NAMELSAD
56|001|1|State House District 1
56|002|2|State House District 2
56|003|3|State House District 3
56|004|4|State House District 4
56|005|5|State House District 5
56|006|6|State House District 6
56|007|7|State House District 7
56|008|8|State House District 8
56|009|9|State House District 9
56|010|10|State House District 10
56|011|11|State House District 11
56|012|12|State House District 12
56|013|13|State House District 13
56|014|14|State House District 14
56|015|15|State House District 15
56|016|16|State House District 16
56|017|17|State House District 17
56|018|18|State House District 18
56|019|19|State House District 19
56|020|20|State House District 20
56|021|21|State House District 21
56|022|22|State House District 22
56|023|23|State House District 23
56|024|24|State House District 24
56|025|25|State House District 25
56|026|26|State House District 26
56|027|27|State House District 27
56|028|28|State House District 28
56|029|29|State House District 29
56|030|30|State House District 30
56|031|31|State House District 31
56|032|32|State House District 32
56|033|33|State House District 33
56|034|34|State House District 34
56|035|35|State House District 35
56|036|36|State House District 36
56|037|37|State House District 37
56|038|38|State House District 38
56|039|39|State House District 39
56|040|40|State House District 40
56|041|41|State House District 41
56|042|42|State House District 42
56|043|43|State House District 43
56|044|44|State House District 44
56|045|45|State House District 45
56|046|46|State House District 46
56|047|47|State House District 47
56|048|48|State House District 48
56|049|49|State House District 49
56|050|50|State House District 50
56|051|51|State House District 51
56|052|52|State House District 52
56|053|53|State House District 53
56|054|54|State House District 54
56|055|55|State House District 55
56|056|56|State House District 56
56|057|57|State House District 57
56|058|58|State House District 58
56|059|59|State House District 59
56|060|60|State House District 60
