STATEFP|DISTRICT|NAME|NAMELSAD
20|001|1|State Senate District 1
20|002|2|State Senate District 2
20|003|3|State Senate District 3
20|004|4|State Senate District 4
20|005|5|State Senate District 5
20|006|6|State Senate District 6
20|007|7|State Senate District 7
20|008|8|State Senate District 8
20|009|9|State Senate District 9
20|010|10|State Senate District 10
20|011|11|State Senate District 11
20|012|12|State Senate District 12
20|013|13|State Senate District 13
20|014|14|State Senate District 14
20|015|15|State Senate District 15
20|016|16|State Senate District 16
20|017|17|State Senate District 17
20|018|18|State Senate District 18
20|019|19|State Senate District 19
20|020|20|State Senate District 20
20|021|21|State Senate District 21
20|022|22|State Senate District 22
20|023|23|State Senate District 23
20|024|24|State Senate District 24
20|025|25|State Senate District 25
20|026|26|State Senate District 26
20|027|27|State Senate District 27
20|028|28|State Senate District 28
20|029|29|State Senate District 29
20|030|30|State Senate District 30
20|031|31|State Senate District 31
20|032|32|State Senate District 32
20|033|33|State Senate District 33
20|034|34|State Senate District 34
20|035|35|State Senate District 35
20|036|36|State Senate District 36
20|037|37|State Senate District 37
20|038|38|State Senate District 38
20|039|39|State Senate District 39
20|040|40|State Senate District 40
