STATEFP|DISTRICT|NAME|NAMELSAD
26|001|1|State Senate District 1
26|002|2|State Senate District 2
26|003|3|State Senate District 3
26|004|4|State Senate District 4
26|005|5|State Senate District 5
26|006|6|State Senate District 6
26|007|7|State Senate District 7
26|008|8|State Senate District 8
26|009|9|State Senate District 9
26|010|10|State Senate District 10
26|011|11|State Senate District 11
26|012|12|State Senate District 12
26|013|13|State Senate District 13
26|014|14|State Senate District 14
26|015|15|State Senate District 15
26|016|16|State Senate District 16
26|017|17|State Senate District 17
26|018|18|State Senate District 18
26|019|19|State Senate District 19
26|020|20|State Senate District 20
26|021|21|State Senate District 21
26|022|22|State Senate District 22
26|023|23|State Senate District 23
26|024|24|State Senate District 24
26|025|25|State Senate District 25
26|026|26|State Senate District 26
26|027|27|State Senate District 27
26|028|28|State Senate District 28
26|029|29|State Senate District 29
26|030|30|State Senate District 30
26|031|31|State Senate District 31
26|032|32|State Senate District 32
26|033|33|State Senate District 33
26|034|34|State Senate District 34
26|035|35|State Senate District 35
26|036|36|State Senate District 36
26|037|37|State Senate District 37
26|038|38|State Senate District 38
