STATEFP|DISTRICT|NAME|NAMELSAD
34|001|1|State Senate District 1
34|002|2|State Senate District 2
34|003|3|State Senate District 3
34|004|4|State Senate District 4
34|005|5|State Senate District 5
34|006|6|State Senate District 6
34|007|7|State Senate District 7
34|008|8|State Senate District 8
34|009|9|State Senate District 9
34|010|10|State Senate District 10
34|011|11|State Senate District 11
34|012|12|State Senate District 12
34|013|13|State Senate District 13
34|014|14|State Senate District 14
34|015|15|State Senate District 15
34|016|16|State Senate District 16
34|017|17|State Senate District 17
34|018|18|State Senate District 18
34|019|19|State Senate District 19
34|020|20|State Senate District 20
34|021|21|State Senate District 21
34|022|22|State Senate District 22
34|023|23|State Senate District 23
34|024|24|State Senate District 24
34|025|25|State Senate District 25
34|026|26|State Senate District 26
34|027|27|State Senate District 27
34|028|28|State Senate District 28
34|029|29|State Senate District 29
34|030|30|State Senate District 30
34|031|31|State Senate District 31
34|032|32|State Senate District 32
34|033|33|State Senate District 33
34|034|34|State Senate District 34
34|035|35|State Senate District 35
34|036|36|State Senate District 36
34|037|37|State Senate District 37
34|038|38|State Senate District 38
34|039|39|State Senate District 39
34|040|40|State Senate District 40
34|ZZZ|State Senate Districts not defined|State Senate Districts not defined
