STATEFP|PLACEFP|NAME|NAMELSAD
12|00375|Alachua|Alachua city
12|00625|Alford|Alford town
12|00950|Altamonte Springs|Altamonte Springs city
12|01000|Altha|Altha town
12|01475|Anna Maria|Anna Maria city
12|01625|Apalachicola|Apalachicola city
12|01700|Apopka|Apopka city
12|01750|Arcadia|Arcadia city
12|01775|Archer|Archer city
12|02250|Astatula|Astatula town
12|02400|Atlantic Beach|Atlantic Beach city
12|02500|Atlantis|Atlantis city
12|02550|Auburndale|Auburndale city
12|02681|Aventura|Aventura city
12|02750|Avon Park|Avon Park city
12|03250|Baldwin|Baldwin town
12|03275|Bal Harbour|Bal Harbour village
12|03675|Bartow|Bartow city
12|03725|Bascom|Bascom town
12|03975|Bay Harbor Islands|Bay Harbor Islands town
12|04150|Bay Lake|Bay Lake city
12|04975|Bell|Bell town
12|05075|Belleair|Belleair town
12|05100|Belleair Beach|Belleair Beach city
12|05125|Belleair Bluffs|Belleair Bluffs city
12|05150|Belleair Shore|Belleair Shore town
12|05200|Belle Glade|Belle Glade city
12|05300|Belle Isle|Belle Isle city
12|05375|Belleview|Belleview city
12|06100|Beverly Beach|Beverly Beach town
12|06600|Biscayne Park|Biscayne Park village
12|06925|Blountstown|Blountstown city
12|07300|Boca Raton|Boca Raton city
12|07450|Bonifay|Bonifay city
12|07525|Bonita Springs|Bonita Springs city
12|07775|Bowling Green|Bowling Green city
12|07875|Boynton Beach|Boynton Beach city
12|07950|Bradenton|Bradenton city
12|07975|Bradenton Beach|Bradenton Beach city
12|08175|Branford|Branford town
12|08575|Briny Breezes|Briny Breezes town
12|08600|Bristol|Bristol city
12|08700|Bronson|Bronson town
12|08725|Brooker|Brooker town
12|08800|Brooksville|Brooksville city
12|09550|Bunnell|Bunnell city
12|09625|Bushnell|Bushnell city
12|09700|Callahan|Callahan town
12|09725|Callaway|Callaway city
12|09900|Campbellton|Campbellton town
12|10250|Cape Canaveral|Cape Canaveral city
12|10275|Cape Coral|Cape Coral city
12|10725|Carrabelle|Carrabelle city
12|10975|Caryville|Caryville town
12|11050|Casselberry|Casselberry city
12|11225|Cedar Key|Cedar Key city
12|11325|Center Hill|Center Hill city
12|11362|Century|Century town
12|11800|Chattahoochee|Chattahoochee city
12|11925|Chiefland|Chiefland city
12|11975|Chipley|Chipley city
12|12325|Cinco Bayou|Cinco Bayou town
12|12875|Clearwater|Clearwater city
12|12925|Clermont|Clermont city
12|13000|Clewiston|Clewiston city
12|13050|Cloud Lake|Cloud Lake town
12|13150|Cocoa|Cocoa city
12|13175|Cocoa Beach|Cocoa Beach city
12|13275|Coconut Creek|Coconut Creek city
12|13400|Coleman|Coleman city
12|14125|Cooper City|Cooper City city
12|14250|Coral Gables|Coral Gables city
12|14400|Coral Springs|Coral Springs city
12|14850|Cottondale|Cottondale town
12|15375|Crescent City|Crescent City city
12|15475|Crestview|Crestview city
12|15575|Cross City|Cross City town
12|15775|Crystal River|Crystal River city
12|15968|Cutler Bay|Cutler Bay town
12|16125|Dade City|Dade City city
12|16335|Dania Beach|Dania Beach city
12|16450|Davenport|Davenport city
12|16475|Davie|Davie town
12|16525|Daytona Beach|Daytona Beach city
12|16550|Daytona Beach Shores|Daytona Beach Shores city
12|16675|DeBary|DeBary city
12|16725|Deerfield Beach|Deerfield Beach city
12|16800|De Funiak Springs|De Funiak Springs city
12|16875|DeLand|DeLand city
12|17100|Delray Beach|Delray Beach city
12|17200|Deltona|Deltona city
12|17325|Destin|Destin city
12|17935|Doral|Doral city
12|18550|Dundee|Dundee town
12|18575|Dunedin|Dunedin city
12|18675|Dunnellon|Dunnellon city
12|18875|Eagle Lake|Eagle Lake city
12|19650|Eatonville|Eatonville town
12|19725|Ebro|Ebro town
12|19825|Edgewater|Edgewater city
12|19900|Edgewood|Edgewood city
12|20650|El Portal|El Portal village
12|21250|Esto|Esto town
12|21350|Eustis|Eustis city
12|21425|Everglades|Everglades city
12|21850|Fanning Springs|Fanning Springs city
12|22100|Fellsmere|Fellsmere city
12|22175|Fernandina Beach|Fernandina Beach city
12|22550|Flagler Beach|Flagler Beach city
12|22975|Florida City|Florida City city
12|24000|Fort Lauderdale|Fort Lauderdale city
12|24100|Fort Meade|Fort Meade city
12|24125|Fort Myers|Fort Myers city
12|24150|Fort Myers Beach|Fort Myers Beach town
12|24300|Fort Pierce|Fort Pierce city
12|24475|Fort Walton Beach|Fort Walton Beach city
12|24500|Fort White|Fort White town
12|24825|Freeport|Freeport city
12|24900|Frostproof|Frostproof city
12|24975|Fruitland Park|Fruitland Park city
12|25175|Gainesville|Gainesville city
12|26050|Glen Ridge|Glen Ridge town
