STATEFP|DISTRICT|NAME|NAMELSAD
19|001|1|State House District 1
19|002|2|State House District 2
19|003|3|State House District 3
19|004|4|State House District 4
19|005|5|State House District 5
19|006|6|State House District 6
19|007|7|State House District 7
19|008|8|State House District 8
19|009|9|State House District 9
19|010|10|State House District 10
19|011|11|State House District 11
19|012|12|State House District 12
19|013|13|State House District 13
19|014|14|State House District 14
19|015|15|State House District 15
19|016|16|State House District 16
19|017|17|State House District 17
19|018|18|State House District 18
19|019|19|State House District 19
19|020|20|State House District 20
19|021|21|State House District 21
19|022|22|State House District 22
19|023|23|State House District 23
19|024|24|State House District 24
19|025|25|State House District 25
19|026|26|State House District 26
19|027|27|State House District 27
19|028|28|State House District 28
19|029|29|State House District 29
19|030|30|State House District 30
19|031|31|State House District 31
19|032|32|State House District 32
19|033|33|State House District 33
19|034|34|State House District 34
19|035|35|State House District 35
19|036|36|State House District 36
19|037|37|State House District 37
19|038|38|State House District 38
19|039|39|State House District 39
19|040|40|State House District 40
19|041|41|State House District 41
19|042|42|State House District 42
19|043|43|State House District 43
19|044|44|State House District 44
19|045|45|State House District 45
19|046|46|State House District 46
19|047|47|State House District 47
19|048|48|State House District 48
19|049|49|State House District 49
19|050|50|State House District 50
19|051|51|State House District 51
19|052|52|State House District 52
19|053|53|State House District 53
19|054|54|State House District 54
19|055|55|State House District 55
19|056|56|State House District 56
19|057|57|State House District 57
19|058|58|State House District 58
19|059|59|State House District 59
19|060|60|State House District 60
19|061|61|State House District 61
19|062|62|State House District 62
19|063|63|State House District 63
19|064|64|State House District 64
19|065|65|State House District 65
19|066|66|State House District 66
19|067|67|State House District 67
19|068|68|State House District 68
19|069|69|State House District 69
19|070|70|State House District 70
19|071|71|State House District 71
19|072|72|State House District 72
19|073|73|State House District 73
19|074|74|State House District 74
19|075|75|State House District 75
19|076|76|State House District 76
19|077|77|State House District 77
19|078|78|State House District 78
19|079|79|State House District 79
19|080|80|State House District 80
19|081|81|State House District 81
19|082|82|State House District 82
19|083|83|State House District 83
19|084|84|State House District 84
19|085|85|State House District 85
19|086|86|State House District 86
19|087|87|State House District 87
19|088|88|State House District 88
19|089|89|State House District 89
19|090|90|State House District 90
19|091|91|State House District 91
19|092|92|State House District 92
19|093|93|State House District 93
19|094|94|State House District 94
19|095|95|State House District 95
19|096|96|State House District 96
19|097|97|State House District 97
19|098|98|State House District 98
19|099|99|State House District 99
19|100|100|State House District 100
