STATEFP|PLACEFP|NAME|NAMELSAD
18|00640|Advance|Advance town
18|00748|Akron|Akron town
18|00784|Alamo|Alamo town
18|00802|Albany|Albany town
18|00820|Albion|Albion town
18|00910|Alexandria|Alexandria city
18|00964|Alfordsville|Alfordsville town
18|01270|Alton|Alton town
18|01288|Altona|Altona town
18|01342|Ambia|Ambia town
18|01360|Amboy|Amboy town
18|01450|Amo|Amo town
18|01468|Anderson|Anderson city
18|01612|Andrews|Andrews town
18|01666|Angola|Angola city
18|01954|Arcadia|Arcadia town
18|02044|Argos|Argos town
18|02458|Ashley|Ashley town
18|02602|Atlanta|Atlanta town
18|02620|Attica|Attica city
18|02674|Auburn|Auburn city
18|02782|Aurora|Aurora city
18|02800|Austin|Austin city
18|02872|Avilla|Avilla town
18|02908|Avon|Avon town
18|03142|Bainbridge|Bainbridge town
18|03394|Bargersville|Bargersville town
18|03664|Batesville|Batesville city
18|03718|Battle Ground|Battle Ground town
18|04114|Bedford|Bedford city
18|04204|Beech Grove|Beech Grove city
18|04888|Berne|Berne city
18|04978|Bethany|Bethany town
18|05158|Beverly Shores|Beverly Shores town
18|05176|Bicknell|Bicknell city
18|05374|Birdseye|Birdseye town
18|05716|Bloomfield|Bloomfield town
18|05788|Bloomingdale|Bloomingdale town
18|05860|Bloomington|Bloomington city
18|05896|Blountsville|Blountsville town
18|06220|Bluffton|Bluffton city
18|06616|Boonville|Boonville city
18|06634|Borden|Borden town
18|06652|Boston|Boston town
18|06706|Boswell|Boswell town
18|06760|Bourbon|Bourbon town
18|07174|Brazil|Brazil city
18|07318|Bremen|Bremen town
18|07750|Bristol|Bristol town
18|07966|Brook|Brook town
18|08038|Brooklyn|Brooklyn town
18|08092|Brooksburg|Brooksburg town
18|08146|Brookston|Brookston town
18|08182|Brookville|Brookville town
18|08416|Brownsburg|Brownsburg town
18|08470|Brownstown|Brownstown town
18|08578|Bruceville|Bruceville town
18|08704|Bryant|Bryant town
18|09136|Bunker Hill|Bunker Hill town
18|09226|Burket|Burket town
18|09244|Burlington|Burlington town
18|09316|Burnettsville|Burnettsville town
18|09370|Burns Harbor|Burns Harbor town
18|09532|Butler|Butler city
18|09712|Cadiz|Cadiz town
18|09874|Cambridge City|Cambridge City town
18|09910|Camden|Camden town
18|10000|Campbellsburg|Campbellsburg town
18|10090|Cannelburg|Cannelburg town
18|10108|Cannelton|Cannelton city
18|10198|Carbon|Carbon town
18|10270|Carlisle|Carlisle town
18|10342|Carmel|Carmel city
18|10612|Carthage|Carthage town
18|10954|Cayuga|Cayuga town
18|11044|Cedar Grove|Cedar Grove town
18|11062|Cedar Lake|Cedar Lake town
18|11746|Center Point|Center Point town
18|11836|Centerville|Centerville town
18|11944|Chalmers|Chalmers town
18|12034|Chandler|Chandler town
18|12124|Charlestown|Charlestown city
18|12376|Chesterfield|Chesterfield town
18|12412|Chesterton|Chesterton town
18|12574|Chrisney|Chrisney town
18|12610|Churubusco|Churubusco town
18|12628|Cicero|Cicero town
18|12898|Clarks Hill|Clarks Hill town
18|12934|Clarksville|Clarksville town
18|13276|Clay City|Clay City town
18|13312|Claypool|Claypool town
18|13366|Clayton|Clayton town
18|13438|Clear Lake|Clear Lake town
18|13492|Clermont|Clermont town
18|13582|Clifford|Clifford town
18|13780|Clinton|Clinton city
18|13852|Cloverdale|Cloverdale town
18|14050|Coatesville|Coatesville town
18|14284|Colfax|Colfax town
18|14716|Columbia City|Columbia City city
18|14734|Columbus|Columbus city
18|14932|Connersville|Connersville city
18|14986|Converse|Converse town
18|15220|Corunna|Corunna town
18|15256|Corydon|Corydon town
18|15364|Country Club Heights|Country Club Heights town
18|15490|Covington|Covington city
18|15634|Crandall|Crandall town
18|15652|Crane|Crane town
18|15742|Crawfordsville|Crawfordsville city
18|15994|Cromwell|Cromwell town
18|16084|Crothersville|Crothersville town
18|16138|Crown Point|Crown Point city
18|16156|Crows Nest|Crows Nest town
18|16300|Culver|Culver town
18|16336|Cumberland|Cumberland town
18|16534|Cynthiana|Cynthiana town
18|16624|Dale|Dale town
18|16642|Daleville|Daleville town
18|16732|Dana|Dana town
18|16804|Danville|Danville town
18|16840|Darlington|Darlington town
18|16858|Darmstadt|Darmstadt town
18|17002|Dayton|Dayton town
18|17074|Decatur|Decatur city
18|17110|Decker|Decker town
18|17614|Delphi|Delphi city
18|17722|De Motte|De Motte town
18|17776|Denver|Denver town
18|18190|Dillsboro|Dillsboro town
18|18766|Dublin|Dublin town
18|18892|Dugger|Dugger town
18|18982|Dune Acres|Dune Acres town
18|19054|Dunkirk|Dunkirk city
18|19162|Dunreith|Dunreith town
18|19180|Dupont|Dupont town
18|19270|Dyer|Dyer town
18|19450|Earl Park|Earl Park town
18|19486|East Chicago|East Chicago city
18|19756|East Germantown|East Germantown town
18|20080|Eaton|Eaton town
18|20152|Economy|Economy town
18|20332|Edgewood|Edgewood town
18|20404|Edinburgh|Edinburgh town
18|20458|Edwardsport|Edwardsport town
18|20638|Elberfeld|Elberfeld town
18|20674|Elizabeth|Elizabeth town
18|20692|Elizabethtown|Elizabethtown town
18|20728|Elkhart|Elkhart city
18|20800|Ellettsville|Ellettsville town
18|20998|Elnora|Elnora town
18|21070|Elwood|Elwood city
18|21214|English|English town
18|21502|Etna Green|Etna Green town
18|22000|Evansville|Evansville city
18|22396|Fairland|Fairland town
18|22432|Fairmount|Fairmount town
18|22576|Fairview Park|Fairview Park town
18|22738|Farmersburg|Farmersburg town
18|22792|Farmland|Farmland town
18|22990|Ferdinand|Ferdinand town
18|23188|Fillmore|Fillmore town
18|23278|Fishers|Fishers town
18|23692|Flora|Flora town
18|24250|Fort Branch|Fort Branch town
18|24286|Fortville|Fortville town
18|25000|Fort Wayne|Fort Wayne city
18|25090|Fountain City|Fountain City town
