STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
34|001|100101|Port Republic city ward 1 voting district 1|Port Republic city ward 1 voting district 1
34|001|100201|Port Republic city ward 2 voting district 1|Port Republic city ward 2 voting district 1
34|001|10101|Atlantic City city ward 1 voting district 1|Atlantic City city ward 1 voting district 1
34|001|10102|Atlantic City city ward 1 voting district 2|Atlantic City city ward 1 voting district 2
34|001|10103|Atlantic City city ward 1 voting district 3|Atlantic City city ward 1 voting district 3
34|001|10104|Atlantic City city ward 1 voting district 4|Atlantic City city ward 1 voting district 4
34|001|10201|Atlantic City city ward 2 voting district 1|Atlantic City city ward 2 voting district 1
34|001|10202|Atlantic City city ward 2 voting district 2|Atlantic City city ward 2 voting district 2
34|001|10203|Atlantic City city ward 2 voting district 3|Atlantic City city ward 2 voting district 3
34|001|10204|Atlantic City city ward 2 voting district 4|Atlantic City city ward 2 voting district 4
34|001|10205|Atlantic City city ward 2 voting district 5|Atlantic City city ward 2 voting district 5
34|001|10301|Atlantic City city ward 3 voting district 1|Atlantic City city ward 3 voting district 1
34|001|10302|Atlantic City city ward 3 voting district 2|Atlantic City city ward 3 voting district 2
34|001|10303|Atlantic City city ward 3 voting district 3|Atlantic City city ward 3 voting district 3
34|001|10304|Atlantic City city ward 3 voting district 4|Atlantic City city ward 3 voting district 4
34|001|10401|Atlantic City city ward 4 voting district 1|Atlantic City city ward 4 voting district 1
34|001|10402|Atlantic City city ward 4 voting district 2|Atlantic City city ward 4 voting district 2
34|001|10403|Atlantic City city ward 4 voting district 3|Atlantic City city ward 4 voting district 3
34|001|10404|Atlantic City city ward 4 voting district 4|Atlantic City city ward 4 voting district 4
34|001|10501|Atlantic City city ward 5 voting district 1|Atlantic City city ward 5 voting district 1
34|001|10502|Atlantic City city ward 5 voting district 2|Atlantic City city ward 5 voting district 2
34|001|10503|Atlantic City city ward 5 voting district 3|Atlantic City city ward 5 voting district 3
34|001|10504|Atlantic City city ward 5 voting district 4|Atlantic City city ward 5 voting district 4
34|001|10505|Atlantic City city ward 5 voting district 5|Atlantic City city ward 5 voting district 5
34|001|105101|Somers Point city ward 1 voting district 1|Somers Point city ward 1 voting district 1
34|001|105102|Somers Point city ward 1 voting district 2|Somers Point city ward 1 voting district 2
34|001|105103|Somers Point city ward 1 voting district 3|Somers Point city ward 1 voting district 3
34|001|105104|Somers Point city ward 1 voting district 4|Somers Point city ward 1 voting district 4
34|001|105201|Somers Point city ward 2 voting district 1|Somers Point city ward 2 voting district 1
34|001|105202|Somers Point city ward 2 voting district 2|Somers Point city ward 2 voting district 2
34|001|105203|Somers Point city ward 2 voting district 3|Somers Point city ward 2 voting district 3
34|001|105204|Somers Point city ward 2 voting district 4|Somers Point city ward 2 voting district 4
34|001|10601|Atlantic City city ward 6 voting district 1|Atlantic City city ward 6 voting district 1
34|001|10602|Atlantic City city ward 6 voting district 2|Atlantic City city ward 6 voting district 2
34|001|10603|Atlantic City city ward 6 voting district 3|Atlantic City city ward 6 voting district 3
34|001|10604|Atlantic City city ward 6 voting district 4|Atlantic City city ward 6 voting district 4
34|001|10605|Atlantic City city ward 6 voting district 5|Atlantic City city ward 6 voting district 5
34|001|110001|Ventnor City city voting district 1|Ventnor City city voting district 1
34|001|110002|Ventnor City city voting district 2|Ventnor City city voting district 2
34|001|110003|Ventnor City city voting district 3|Ventnor City city voting district 3
34|001|110004|Ventnor City city voting district 4|Ventnor City city voting district 4
34|001|110005|Ventnor City city voting district 5|Ventnor City city voting district 5
34|001|110006|Ventnor City city voting district 6|Ventnor City city voting district 6
34|001|110007|Ventnor City city voting district 7|Ventnor City city voting district 7
34|001|110008|Ventnor City city voting district 8|Ventnor City city voting district 8
34|001|110009|Ventnor City city voting district 9|Ventnor City city voting district 9
34|001|115001|Weymouth township voting district 1|Weymouth township voting district 1
34|001|115002|Weymouth township voting district 2|Weymouth township voting district 2
34|001|15101|Brigantine city ward 1 voting district 1|Brigantine city ward 1 voting district 1
34|001|15201|Brigantine city ward 2 voting district 1|Brigantine city ward 2 voting district 1
34|001|15301|Brigantine city ward 3 voting district 1|Brigantine city ward 3 voting district 1
34|001|15401|Brigantine city ward 4 voting district 1|Brigantine city ward 4 voting district 1
34|001|20001|Buena borough voting district 1|Buena borough voting district 1
34|001|20002|Buena borough voting district 2|Buena borough voting district 2
34|001|20003|Buena borough voting district 3|Buena borough voting district 3
34|001|20004|Buena borough voting district 4|Buena borough voting district 4
34|001|25001|Buena Vista township voting district 1|Buena Vista township voting district 1
34|001|25002|Buena Vista township voting district 2|Buena Vista township voting district 2
34|001|25003|Buena Vista township voting district 3|Buena Vista township voting district 3
34|001|25004|Buena Vista township voting district 4|Buena Vista township voting district 4
34|001|25005|Buena Vista township voting district 5|Buena Vista township voting district 5
34|001|25006|Buena Vista township voting district 6|Buena Vista township voting district 6
34|001|30101|Corbin City city ward 1 voting district 1|Corbin City city ward 1 voting district 1
34|001|40001|Egg Harbor township voting district 1|Egg Harbor township voting district 1
34|001|40002|Egg Harbor township voting district 2|Egg Harbor township voting district 2
34|001|40003|Egg Harbor township voting district 3|Egg Harbor township voting district 3
