STATEFP|DISTRICT|NAME|NAMELSAD
36|001|1|Assembly District 1
36|002|2|Assembly District 2
36|003|3|Assembly District 3
36|004|4|Assembly District 4
36|005|5|Assembly District 5
36|006|6|Assembly District 6
36|007|7|Assembly District 7
36|008|8|Assembly District 8
36|009|9|Assembly District 9
36|010|10|Assembly District 10
36|011|11|Assembly District 11
36|012|12|Assembly District 12
36|013|13|Assembly District 13
36|014|14|Assembly District 14
36|015|15|Assembly District 15
36|016|16|Assembly District 16
36|017|17|Assembly District 17
36|018|18|Assembly District 18
36|019|19|Assembly District 19
36|020|20|Assembly District 20
36|021|21|Assembly District 21
36|022|22|Assembly District 22
36|023|23|Assembly District 23
36|024|24|Assembly District 24
36|025|25|Assembly District 25
36|026|26|Assembly District 26
36|027|27|Assembly District 27
36|028|28|Assembly District 28
36|029|29|Assembly District 29
36|030|30|Assembly District 30
36|031|31|Assembly District 31
36|032|32|Assembly District 32
36|033|33|Assembly District 33
36|034|34|Assembly District 34
36|035|35|Assembly District 35
36|036|36|Assembly District 36
36|037|37|Assembly District 37
36|038|38|Assembly District 38
36|039|39|Assembly District 39
36|040|40|Assembly District 40
36|041|41|Assembly District 41
36|042|42|Assembly District 42
36|043|43|Assembly District 43
36|044|44|Assembly District 44
36|045|45|Assembly District 45
36|046|46|Assembly District 46
36|047|47|Assembly District 47
36|048|48|Assembly District 48
36|049|49|Assembly District 49
36|050|50|Assembly District 50
36|051|51|Assembly District 51
36|052|52|Assembly District 52
36|053|53|Assembly District 53
36|054|54|Assembly District 54
36|055|55|Assembly District 55
36|056|56|Assembly District 56
36|057|57|Assembly District 57
36|058|58|Assembly District 58
36|059|59|Assembly District 59
36|060|60|Assembly District 60
36|061|61|Assembly District 61
36|062|62|Assembly District 62
36|063|63|Assembly District 63
36|064|64|Assembly District 64
36|065|65|Assembly District 65
36|066|66|Assembly District 66
36|067|67|Assembly District 67
36|068|68|Assembly District 68
36|069|69|Assembly District 69
36|070|70|Assembly District 70
36|071|71|Assembly District 71
36|072|72|Assembly District 72
36|073|73|Assembly District 73
36|074|74|Assembly District 74
36|075|75|Assembly District 75
36|076|76|Assembly District 76
36|077|77|Assembly District 77
36|078|78|Assembly District 78
36|079|79|Assembly District 79
36|080|80|Assembly District 80
36|081|81|Assembly District 81
36|082|82|Assembly District 82
36|083|83|Assembly District 83
36|084|84|Assembly District 84
36|085|85|Assembly District 85
36|086|86|Assembly District 86
36|087|87|Assembly District 87
36|088|88|Assembly District 88
36|089|89|Assembly District 89
36|090|90|Assembly District 90
36|091|91|Assembly District 91
36|092|92|Assembly District 92
36|093|93|Assembly District 93
36|094|94|Assembly District 94
36|095|95|Assembly District 95
36|096|96|Assembly District 96
36|097|97|Assembly District 97
36|098|98|Assembly District 98
36|099|99|Assembly District 99
36|100|100|Assembly District 100
36|101|101|Assembly District 101
36|102|102|Assembly District 102
36|103|103|Assembly District 103
36|104|104|Assembly District 104
36|105|105|Assembly District 105
36|106|106|Assembly District 106
36|107|107|Assembly District 107
36|108|108|Assembly District 108
36|109|109|Assembly District 109
36|110|110|Assembly District 110
36|111|111|Assembly District 111
36|112|112|Assembly District 112
36|113|113|Assembly District 113
36|114|114|Assembly District 114
36|115|115|Assembly District 115
36|116|116|Assembly District 116
36|117|117|Assembly District 117
36|118|118|Assembly District 118
36|119|119|Assembly District 119
36|120|120|Assembly District 120
36|121|121|Assembly District 121
36|122|122|Assembly District 122
36|123|123|Assembly District 123
36|124|124|Assembly District 124
36|125|125|Assembly District 125
36|126|126|Assembly District 126
36|127|127|Assembly District 127
36|128|128|Assembly District 128
36|129|129|Assembly District 129
36|130|130|Assembly District 130
36|131|131|Assembly District 131
36|132|132|Assembly District 132
36|133|133|Assembly District 133
36|134|134|Assembly District 134
36|135|135|Assembly District 135
36|136|136|Assembly District 136
36|137|137|Assembly District 137
36|138|138|Assembly District 138
36|139|139|Assembly District 139
36|140|140|Assembly District 140
36|141|141|Assembly District 141
36|142|142|Assembly District 142
36|143|143|Assembly District 143
36|144|144|Assembly District 144
36|145|145|Assembly District 145
36|146|146|Assembly District 146
36|147|147|Assembly District 147
36|148|148|Assembly District 148
36|149|149|Assembly District 149
36|150|150|Assembly District 150
