STATEFP|DISTRICT|NAME|NAMELSAD
48|001|1|State Senate District 1
48|002|2|State Senate District 2
48|003|3|State Senate District 3
48|004|4|State Senate District 4
48|005|5|State Senate District 5
48|006|6|State Senate District 6
48|007|7|State Senate District 7
48|008|8|State Senate District 8
48|009|9|State Senate District 9
48|010|10|State Senate District 10
48|011|11|State Senate District 11
48|012|12|State Senate District 12
48|013|13|State Senate District 13
48|014|14|State Senate District 14
48|015|15|State Senate District 15
48|016|16|State Senate District 16
48|017|17|State Senate District 17
48|018|18|State Senate District 18
48|019|19|State Senate District 19
48|020|20|State Senate District 20
48|021|21|State Senate District 21
48|022|22|State Senate District 22
48|023|23|State Senate District 23
48|024|24|State Senate District 24
48|025|25|State Senate District 25
48|026|26|State Senate District 26
48|027|27|State Senate District 27
48|028|28|State Senate District 28
48|029|29|State Senate District 29
48|030|30|State Senate District 30
48|031|31|State Senate District 31
