STATEFP|DISTRICT|NAME|NAMELSAD
27|001|1|State Senate District 1
27|002|2|State Senate District 2
27|003|3|State Senate District 3
27|004|4|State Senate District 4
27|005|5|State Senate District 5
27|006|6|State Senate District 6
27|007|7|State Senate District 7
27|008|8|State Senate District 8
27|009|9|State Senate District 9
27|010|10|State Senate District 10
27|011|11|State Senate District 11
27|012|12|State Senate District 12
27|013|13|State Senate District 13
27|014|14|State Senate District 14
27|015|15|State Senate District 15
27|016|16|State Senate District 16
27|017|17|State Senate District 17
27|018|18|State Senate District 18
27|019|19|State Senate District 19
27|020|20|State Senate District 20
27|021|21|State Senate District 21
27|022|22|State Senate District 22
27|023|23|State Senate District 23
27|024|24|State Senate District 24
27|025|25|State Senate District 25
27|026|26|State Senate District 26
27|027|27|State Senate District 27
27|028|28|State Senate District 28
27|029|29|State Senate District 29
27|030|30|State Senate District 30
27|031|31|State Senate District 31
27|032|32|State Senate District 32
27|033|33|State Senate District 33
27|034|34|State Senate District 34
27|035|35|State Senate District 35
27|036|36|State Senate District 36
27|037|37|State Senate District 37
27|038|38|State Senate District 38
27|039|39|State Senate District 39
27|040|40|State Senate District 40
27|041|41|State Senate District 41
27|042|42|State Senate District 42
27|043|43|State Senate District 43
27|044|44|State Senate District 44
27|045|45|State Senate District 45
27|046|46|State Senate District 46
27|047|47|State Senate District 47
27|048|48|State Senate District 48
27|049|49|State Senate District 49
27|050|50|State Senate District 50
27|051|51|State Senate District 51
27|052|52|State Senate District 52
27|053|53|State Senate District 53
27|054|54|State Senate District 54
27|055|55|State Senate District 55
27|056|56|State Senate District 56
27|057|57|State Senate District 57
27|058|58|State Senate District 58
27|059|59|State Senate District 59
27|060|60|State Senate District 60
27|061|61|State Senate District 61
27|062|62|State Senate District 62
27|063|63|State Senate District 63
27|064|64|State Senate District 64
27|065|65|State Senate District 65
27|066|66|State Senate District 66
27|067|67|State Senate District 67
