STATEFP|PLACEFP|NAME|NAMELSAD
15|00400|Ahuimanu|Ahuimanu CDP
15|00550|Aiea|Aiea CDP
15|01085|Ainaloa|Ainaloa CDP
15|02200|Anahola|Anahola CDP
15|03850|Captain Cook|Captain Cook CDP
15|05900|Discovery Harbour|Discovery Harbour CDP
15|06290|East Honolulu|East Honolulu CDP
15|06325|Eden Roc|Eden Roc CDP
15|07000|Eleele|Eleele CDP
15|07450|Ewa Beach|Ewa Beach CDP
15|07470|Ewa Gentry|Ewa Gentry CDP
15|07485|Ewa Villages|Ewa Villages CDP
15|07542|Fern Acres|Fern Acres CDP
15|07675|Fern Forest|Fern Forest CDP
15|08950|Haena|Haena CDP
15|09260|Haiku-Pauwela|Haiku-Pauwela CDP
15|09700|Halaula|Halaula CDP
15|10000|Halawa|Halawa CDP
15|10750|Haleiwa|Haleiwa CDP
15|10900|Haliimaile|Haliimaile CDP
15|11350|Hana|Hana CDP
15|11500|Hanalei|Hanalei CDP
15|11650|Hanamaulu|Hanamaulu CDP
15|11800|Hanapepe|Hanapepe CDP
15|12400|Hauula|Hauula CDP
15|12450|Hawaiian Acres|Hawaiian Acres CDP
15|12500|Hawaiian Beaches|Hawaiian Beaches CDP
15|12530|Hawaiian Ocean View|Hawaiian Ocean View CDP
15|12600|Hawaiian Paradise Park|Hawaiian Paradise Park CDP
15|13600|Hawi|Hawi CDP
15|13900|Heeia|Heeia CDP
15|14200|Hickam Housing|Hickam Housing CDP
15|14650|Hilo|Hilo CDP
15|15700|Holualoa|Holualoa CDP
15|16000|Honalo|Honalo CDP
15|16160|Honaunau-Napoopoo|Honaunau-Napoopoo CDP
15|16450|Honokaa|Honokaa CDP
15|17450|Honomu|Honomu CDP
15|19100|Iroquois Point|Iroquois Point CDP
15|19550|Kaaawa|Kaaawa CDP
15|20000|Kaanapali|Kaanapali CDP
15|21200|Kahaluu|Kahaluu CDP
15|21230|Kahaluu-Keauhou|Kahaluu-Keauhou CDP
15|22250|Kahuku|Kahuku CDP
15|22700|Kahului|Kahului CDP
15|23000|Kailua|Kailua CDP
15|23150|Kailua|Kailua CDP
15|24850|Kalaeloa|Kalaeloa CDP
15|24950|Kalaheo|Kalaheo CDP
15|25400|Kalaoa|Kalaoa CDP
15|26750|Kalihiwai|Kalihiwai CDP
15|28250|Kaneohe|Kaneohe CDP
15|28400|Kaneohe Station|Kaneohe Station CDP
15|28850|Kapaa|Kapaa CDP
15|29000|Kapaau|Kapaau CDP
15|29725|Kapalua|Kapalua CDP
15|30300|Kapolei|Kapolei CDP
15|30650|Kaumakani|Kaumakani CDP
15|31100|Kaunakakai|Kaunakakai CDP
15|32700|Kawela Bay|Kawela Bay CDP
15|32900|Keaau|Keaau CDP
15|33950|Kealakekua|Kealakekua CDP
15|35600|Kekaha|Kekaha CDP
15|36050|Keokea|Keokea CDP
15|36500|Kihei|Kihei CDP
