STATEFP|DISTRICT|NAME|NAMELSAD
23|001|1|State Senate District 1
23|002|2|State Senate District 2
23|003|3|State Senate District 3
23|004|4|State Senate District 4
23|005|5|State Senate District 5
23|006|6|State Senate District 6
23|007|7|State Senate District 7
23|008|8|State Senate District 8
23|009|9|State Senate District 9
23|010|10|State Senate District 10
23|011|11|State Senate District 11
23|012|12|State Senate District 12
23|013|13|State Senate District 13
23|014|14|State Senate District 14
23|015|15|State Senate District 15
23|016|16|State Senate District 16
23|017|17|State Senate District 17
23|018|18|State Senate District 18
23|019|19|State Senate District 19
23|020|20|State Senate District 20
23|021|21|State Senate District 21
23|022|22|State Senate District 22
23|023|23|State Senate District 23
23|024|24|State Senate District 24
23|025|25|State Senate District 25
23|026|26|State Senate District 26
23|027|27|State Senate District 27
23|028|28|State Senate District 28
23|029|29|State Senate District 29
23|030|30|State Senate District 30
23|031|31|State Senate District 31
23|032|32|State Senate District 32
23|033|33|State Senate District 33
23|034|34|State Senate District 34
23|035|35|State Senate District 35
23|ZZZ|State Senate Districts not defined|State Senate Districts not defined
