STATEFP|DISTRICT|NAME|NAMELSAD
06|001|1|Assembly District 1
06|002|2|Assembly District 2
06|003|3|Assembly District 3
06|004|4|Assembly District 4
06|005|5|Assembly District 5
06|006|6|Assembly District 6
06|007|7|Assembly District 7
06|008|8|Assembly District 8
06|009|9|Assembly District 9
06|010|10|Assembly District 10
06|011|11|Assembly District 11
06|012|12|Assembly District 12
06|013|13|Assembly District 13
06|014|14|Assembly District 14
06|015|15|Assembly District 15
06|016|16|Assembly District 16
06|017|17|Assembly District 17
06|018|18|Assembly District 18
06|019|19|Assembly District 19
06|020|20|Assembly District 20
06|021|21|Assembly District 21
06|022|22|Assembly District 22
06|023|23|Assembly District 23
06|024|24|Assembly District 24
06|025|25|Assembly District 25
06|026|26|Assembly District 26
06|027|27|Assembly District 27
06|028|28|Assembly District 28
06|029|29|Assembly District 29
06|030|30|Assembly District 30
06|031|31|Assembly District 31
06|032|32|Assembly District 32
06|033|33|Assembly District 33
06|034|34|Assembly District 34
06|035|35|Assembly District 35
06|036|36|Assembly District 36
06|037|37|Assembly District 37
06|038|38|Assembly District 38
06|039|39|Assembly District 39
06|040|40|Assembly District 40
06|041|41|Assembly District 41
06|042|42|Assembly District 42
06|043|43|Assembly District 43
06|044|44|Assembly District 44
06|045|45|Assembly District 45
06|046|46|Assembly District 46
06|047|47|Assembly District 47
06|048|48|Assembly District 48
06|049|49|Assembly District 49
06|050|50|Assembly District 50
06|051|51|Assembly District 51
06|052|52|Assembly District 52
06|053|53|Assembly District 53
06|054|54|Assembly District 54
06|055|55|Assembly District 55
06|056|56|Assembly District 56
06|057|57|Assembly District 57
06|058|58|Assembly District 58
06|059|59|Assembly District 59
06|060|60|Assembly District 60
06|061|61|Assembly District 61
06|062|62|Assembly District 62
06|063|63|Assembly District 63
06|064|64|Assembly District 64
06|065|65|Assembly District 65
06|066|66|Assembly District 66
06|067|67|Assembly District 67
06|068|68|Assembly District 68
06|069|69|Assembly District 69
06|070|70|Assembly District 70
06|071|71|Assembly District 71
06|072|72|Assembly District 72
06|073|73|Assembly District 73
06|074|74|Assembly District 74
06|075|75|Assembly District 75
06|076|76|Assembly District 76
06|077|77|Assembly District 77
06|078|78|Assembly District 78
06|079|79|Assembly District 79
06|080|80|Assembly District 80
