STATEFP|DISTRICT|NAME|NAMELSAD
45|001|1|State House District 1
45|002|2|State House District 2
45|003|3|State House District 3
45|004|4|State House District 4
45|005|5|State House District 5
45|006|6|State House District 6
45|007|7|State House District 7
45|008|8|State House District 8
45|009|9|State House District 9
45|010|10|State House District 10
45|011|11|State House District 11
45|012|12|State House District 12
45|013|13|State House District 13
45|014|14|State House District 14
45|015|15|State House District 15
45|016|16|State House District 16
45|017|17|State House District 17
45|018|18|State House District 18
45|019|19|State House District 19
45|020|20|State House District 20
45|021|21|State House District 21
45|022|22|State House District 22
45|023|23|State House District 23
45|024|24|State House District 24
45|025|25|State House District 25
45|026|26|State House District 26
45|027|27|State House District 27
45|028|28|State House District 28
45|029|29|State House District 29
45|030|30|State House District 30
45|031|31|State House District 31
45|032|32|State House District 32
45|033|33|State House District 33
45|034|34|State House District 34
45|035|35|State House District 35
45|036|36|State House District 36
45|037|37|State House District 37
45|038|38|State House District 38
45|039|39|State House District 39
45|040|40|State House District 40
45|041|41|State House District 41
45|042|42|State House District 42
45|043|43|State House District 43
45|044|44|State House District 44
45|045|45|State House District 45
45|046|46|State House District 46
45|047|47|State House District 47
45|048|48|State House District 48
45|049|49|State House District 49
45|050|50|State House District 50
45|051|51|State House District 51
45|052|52|State House District 52
45|053|53|State House District 53
45|054|54|State House District 54
45|055|55|State House District 55
45|056|56|State House District 56
45|057|57|State House District 57
45|058|58|State House District 58
45|059|59|State House District 59
45|060|60|State House District 60
45|061|61|State House District 61
45|062|62|State House District 62
45|063|63|State House District 63
45|064|64|State House District 64
45|065|65|State House District 65
45|066|66|State House District 66
45|067|67|State House District 67
45|068|68|State House District 68
45|069|69|State House District 69
45|070|70|State House District 70
45|071|71|State House District 71
45|072|72|State House District 72
45|073|73|State House District 73
45|074|74|State House District 74
45|075|75|State House District 75
45|076|76|State House District 76
45|077|77|State House District 77
45|078|78|State House District 78
45|079|79|State House District 79
45|080|80|State House District 80
45|081|81|State House District 81
45|082|82|State House District 82
45|083|83|State House District 83
45|084|84|State House District 84
45|085|85|State House District 85
45|086|86|State House District 86
45|087|87|State House District 87
45|088|88|State House District 88
45|089|89|State House District 89
45|090|90|State House District 90
45|091|91|State House District 91
45|092|92|State House District 92
45|093|93|State House District 93
45|094|94|State House District 94
45|095|95|State House District 95
45|096|96|State House District 96
45|097|97|State House District 97
45|098|98|State House District 98
45|099|99|State House District 99
45|100|100|State House District 100
45|101|101|State House District 101
45|102|102|State House District 102
45|103|103|State House District 103
45|104|104|State House District 104
45|105|105|State House District 105
45|106|106|State House District 106
45|107|107|State House District 107
45|108|108|State House District 108
45|109|109|State House District 109
45|110|110|State House District 110
45|111|111|State House District 111
45|112|112|State House District 112
45|113|113|State House District 113
45|114|114|State House District 114
45|115|115|State House District 115
45|116|116|State House District 116
45|117|117|State House District 117
45|118|118|State House District 118
45|119|119|State House District 119
45|120|120|State House District 120
45|121|121|State House District 121
45|122|122|State House District 122
45|123|123|State House District 123
45|124|124|State House District 124
