STATEFP|DISTRICT|NAME|NAMELSAD
42|001|1|State Senate District 1
42|002|2|State Senate District 2
42|003|3|State Senate District 3
42|004|4|State Senate District 4
42|005|5|State Senate District 5
42|006|6|State Senate District 6
42|007|7|State Senate District 7
42|008|8|State Senate District 8
42|009|9|State Senate District 9
42|010|10|State Senate District 10
42|011|11|State Senate District 11
42|012|12|State Senate District 12
42|013|13|State Senate District 13
42|014|14|State Senate District 14
42|015|15|State Senate District 15
42|016|16|State Senate District 16
42|017|17|State Senate District 17
42|018|18|State Senate District 18
42|019|19|State Senate District 19
42|020|20|State Senate District 20
42|021|21|State Senate District 21
42|022|22|State Senate District 22
42|023|23|State Senate District 23
42|024|24|State Senate District 24
42|025|25|State Senate District 25
42|026|26|State Senate District 26
42|027|27|State Senate District 27
42|028|28|State Senate District 28
42|029|29|State Senate District 29
42|030|30|State Senate District 30
42|031|31|State Senate District 31
42|032|32|State Senate District 32
42|033|33|State Senate District 33
42|034|34|State Senate District 34
42|035|35|State Senate District 35
42|036|36|State Senate District 36
42|037|37|State Senate District 37
42|038|38|State Senate District 38
42|039|39|State Senate District 39
42|040|40|State Senate District 40
42|041|41|State Senate District 41
42|042|42|State Senate District 42
42|043|43|State Senate District 43
42|044|44|State Senate District 44
42|045|45|State Senate District 45
42|046|46|State Senate District 46
42|047|47|State Senate District 47
42|048|48|State Senate District 48
42|049|49|State Senate District 49
42|050|50|State Senate District 50
