STATEFP|DISTRICT|NAME|NAMELSAD
38|001|1|State House District 1
38|002|2|State House District 2
38|003|3|State House District 3
38|004|4|State House District 4
38|005|5|State House District 5
38|006|6|State House District 6
38|007|7|State House District 7
38|008|8|State House District 8
38|009|9|State House District 9
38|010|10|State House District 10
38|011|11|State House District 11
38|012|12|State House District 12
38|013|13|State House District 13
38|014|14|State House District 14
38|015|15|State House District 15
38|016|16|State House District 16
38|017|17|State House District 17
38|018|18|State House District 18
38|019|19|State House District 19
38|020|20|State House District 20
38|021|21|State House District 21
38|022|22|State House District 22
38|023|23|State House District 23
38|024|24|State House District 24
38|025|25|State House District 25
38|026|26|State House District 26
38|027|27|State House District 27
38|028|28|State House District 28
38|029|29|State House District 29
38|030|30|State House District 30
38|031|31|State House District 31
38|032|32|State House District 32
38|033|33|State House District 33
38|034|34|State House District 34
38|035|35|State House District 35
38|036|36|State House District 36
38|037|37|State House District 37
38|038|38|State House District 38
38|039|39|State House District 39
38|040|40|State House District 40
38|041|41|State House District 41
38|042|42|State House District 42
38|043|43|State House District 43
38|044|44|State House District 44
38|045|45|State House District 45
38|046|46|State House District 46
38|047|47|State House District 47
