STATEFP|DISTRICT|NAME|NAMELSAD
49|001|1|State House District 1
49|002|2|State House District 2
49|003|3|State House District 3
49|004|4|State House District 4
49|005|5|State House District 5
49|006|6|State House District 6
49|007|7|State House District 7
49|008|8|State House District 8
49|009|9|State House District 9
49|010|10|State House District 10
49|011|11|State House District 11
49|012|12|State House District 12
49|013|13|State House District 13
49|014|14|State House District 14
49|015|15|State House District 15
49|016|16|State House District 16
49|017|17|State House District 17
49|018|18|State House District 18
49|019|19|State House District 19
49|020|20|State House District 20
49|021|21|State House District 21
49|022|22|State House District 22
49|023|23|State House District 23
49|024|24|State House District 24
49|025|25|State House District 25
49|026|26|State House District 26
49|027|27|State House District 27
49|028|28|State House District 28
49|029|29|State House District 29
49|030|30|State House District 30
49|031|31|State House District 31
49|032|32|State House District 32
49|033|33|State House District 33
49|034|34|State House District 34
49|035|35|State House District 35
49|036|36|State House District 36
49|037|37|State House District 37
49|038|38|State House District 38
49|039|39|State House District 39
49|040|40|State House District 40
49|041|41|State House District 41
49|042|42|State House District 42
49|043|43|State House District 43
49|044|44|State House District 44
49|045|45|State House District 45
49|046|46|State House District 46
49|047|47|State House District 47
49|048|48|State House District 48
49|049|49|State House District 49
49|050|50|State House District 50
49|051|51|State House District 51
49|052|52|State House District 52
49|053|53|State House District 53
49|054|54|State House District 54
49|055|55|State House District 55
49|056|56|State House District 56
49|057|57|State House District 57
49|058|58|State House District 58
49|059|59|State House District 59
49|060|60|State House District 60
49|061|61|State House District 61
49|062|62|State House District 62
49|063|63|State House District 63
49|064|64|State House District 64
49|065|65|State House District 65
49|066|66|State House District 66
49|067|67|State House District 67
49|068|68|State House District 68
49|069|69|State House District 69
49|070|70|State House District 70
49|071|71|State House District 71
49|072|72|State House District 72
49|073|73|State House District 73
49|074|74|State House District 74
49|075|75|State House District 75
