STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
09|001|01-001|Bethel 1|Bethel 1 Voting District
09|001|01-002|Bethel 2|Bethel 2 Voting District
09|001|01-003|Bethel 3|Bethel 3 Voting District
09|001|01-004|Bethel 4|Bethel 4 Voting District
09|001|01-005|Bethel 5|Bethel 5 Voting District
09|001|01-006|Bridgeport 12401|Bridgeport 12401 Voting District
09|001|01-007|Bridgeport 12402|Bridgeport 12402 Voting District
09|001|01-008|Bridgeport 12403|Bridgeport 12403 Voting District
09|001|01-009|Bridgeport 12404|Bridgeport 12404 Voting District
09|001|01-010|Bridgeport 12405|Bridgeport 12405 Voting District
09|001|01-011|Bridgeport 12601|Bridgeport 12601 Voting District
09|001|01-012|Bridgeport 12602|Bridgeport 12602 Voting District
09|001|01-013|Bridgeport 12603|Bridgeport 12603 Voting District
09|001|01-014|Bridgeport 12604|Bridgeport 12604 Voting District
09|001|01-015|Bridgeport 12605|Bridgeport 12605 Voting District
09|001|01-016|Bridgeport 12606|Bridgeport 12606 Voting District
09|001|01-017|Bridgeport 12701|Bridgeport 12701 Voting District
09|001|01-018|Bridgeport 12702|Bridgeport 12702 Voting District
09|001|01-019|Bridgeport 12703|Bridgeport 12703 Voting District
09|001|01-020|Bridgeport 12801|Bridgeport 12801 Voting District
09|001|01-021|Bridgeport 12802|Bridgeport 12802 Voting District
09|001|01-022|Bridgeport 12901|Bridgeport 12901 Voting District
09|001|01-023|Bridgeport 12902|Bridgeport 12902 Voting District
09|001|01-024|Bridgeport 12903|Bridgeport 12903 Voting District
09|001|01-025|Bridgeport 12904|Bridgeport 12904 Voting District
09|001|01-026|Bridgeport 13001|Bridgeport 13001 Voting District
09|001|01-027|Bridgeport 13002|Bridgeport 13002 Voting District
09|001|01-028|Bridgeport 13003|Bridgeport 13003 Voting District
09|001|01-029|Bridgeport 13004|Bridgeport 13004 Voting District
09|001|01-030|Bridgeport 13005|Bridgeport 13005 Voting District
09|001|01-031|Brookfield 1|Brookfield 1 Voting District
09|001|01-032|Brookfield 2|Brookfield 2 Voting District
09|001|01-034|Danbury 2-109|Danbury 2-109 Voting District
09|001|01-035|Danbury 3-109|Danbury 3-109 Voting District
09|001|01-036|Danbury 4-110|Danbury 4-110 Voting District
09|001|01-037|Danbury 6-002|Danbury 6-002 Voting District
09|001|01-038|Danbury 1-109|Danbury 1-109 Voting District
09|001|01-039|Danbury 1-110|Danbury 1-110 Voting District
09|001|01-040|Danbury 1-138|Danbury 1-138 Voting District
09|001|01-041|Danbury 2-138|Danbury 2-138 Voting District
09|001|01-042|Danbury 4-109|Danbury 4-109 Voting District
09|001|01-043|Danbury 5-002|Danbury 5-002 Voting District
09|001|01-044|Danbury 5-109|Danbury 5-109 Voting District
09|001|01-045|Danbury 5-110|Danbury 5-110 Voting District
09|001|01-046|Danbury 6-110|Danbury 6-110 Voting District
09|001|01-047|Danbury 7-002|Danbury 7-002 Voting District
09|001|01-048|Danbury 7-110|Danbury 7-110 Voting District
09|001|01-049|Danbury 7-138|Danbury 7-138 Voting District
09|001|01-050|Darien 1|Darien 1 Voting District
09|001|01-051|Darien 2|Darien 2 Voting District
09|001|01-052|Darien 3|Darien 3 Voting District
09|001|01-053|Darien 4|Darien 4 Voting District
09|001|01-054|Darien 5|Darien 5 Voting District
09|001|01-055|Darien 6|Darien 6 Voting District
09|001|01-056|Easton 1|Easton 1 Voting District
09|001|01-057|Fairfield 1-132|Fairfield 1-132 Voting District
09|001|01-058|Fairfield 10-132|Fairfield 10-132 Voting District
09|001|01-059|Fairfield 2-134|Fairfield 2-134 Voting District
09|001|01-060|Fairfield 3-133|Fairfield 3-133 Voting District
09|001|01-061|Fairfield 4-133|Fairfield 4-133 Voting District
09|001|01-062|Fairfield 4-134|Fairfield 4-134 Voting District
09|001|01-063|Fairfield 5-132|Fairfield 5-132 Voting District
09|001|01-064|Fairfield 5-133|Fairfield 5-133 Voting District
09|001|01-066|Fairfield 6-132|Fairfield 6-132 Voting District
09|001|01-067|Fairfield 6-133|Fairfield 6-133 Voting District
09|001|01-068|Fairfield 7-134|Fairfield 7-134 Voting District
09|001|01-069|Fairfield 8-132|Fairfield 8-132 Voting District
09|001|01-070|Fairfield 9-133|Fairfield 9-133 Voting District
09|001|01-071|Greenwich 1|Greenwich 1 Voting District
09|001|01-072|Greenwich 10|Greenwich 10 Voting District
09|001|01-073|Greenwich 10A|Greenwich 10A Voting District
09|001|01-074|Greenwich 11|Greenwich 11 Voting District
09|001|01-075|Greenwich 11A|Greenwich 11A Voting District
09|001|01-076|Greenwich 12|Greenwich 12 Voting District
09|001|01-077|Greenwich 1A|Greenwich 1A Voting District
09|001|01-078|Greenwich 1B|Greenwich 1B Voting District
09|001|01-079|Greenwich 2|Greenwich 2 Voting District
09|001|01-080|Greenwich 2A|Greenwich 2A Voting District
09|001|01-081|Greenwich 3|Greenwich 3 Voting District
09|001|01-082|Greenwich 3A|Greenwich 3A Voting District
09|001|01-083|Greenwich 4|Greenwich 4 Voting District
09|001|01-084|Greenwich 4A|Greenwich 4A Voting District
09|001|01-085|Greenwich 5|Greenwich 5 Voting District
09|001|01-086|Greenwich 5A|Greenwich 5A Voting District
09|001|01-087|Greenwich 6|Greenwich 6 Voting District
09|001|01-088|Greenwich 7|Greenwich 7 Voting District
09|001|01-089|Greenwich 7A|Greenwich 7A Voting District
09|001|01-090|Greenwich 8|Greenwich 8 Voting District
09|001|01-091|Greenwich 9|Greenwich 9 Voting District
09|001|01-092|Monroe 1|Monroe 1 Voting District
09|001|01-093|Monroe 2|Monroe 2 Voting District
09|001|01-094|Monroe 3|Monroe 3 Voting District
09|001|01-095|Monroe 4|Monroe 4 Voting District
09|001|01-096|New Canaan 1|New Canaan 1 Voting District
09|001|01-097|New Canaan 2|New Canaan 2 Voting District
09|001|01-098|New Canaan 3|New Canaan 3 Voting District
09|001|01-099|New Fairfield 108|New Fairfield 108 Voting District
09|001|01-100|New Fairfield 138|New Fairfield 138 Voting District
09|001|01-101|Newtown 1|Newtown 1 Voting District
09|001|01-102|Newtown 2|Newtown 2 Voting District
09|001|01-103|Newtown 3-1|Newtown 3-1 Voting District
09|001|01-104|Newtown 3-2|Newtown 3-2 Voting District
09|001|01-105|Norwalk 137A|Norwalk 137A Voting District
09|001|01-106|Norwalk 137B|Norwalk 137B Voting District
09|001|01-107|Norwalk 137C|Norwalk 137C Voting District
09|001|01-108|Norwalk 137D|Norwalk 137D Voting District
09|001|01-109|Norwalk 140A|Norwalk 140A Voting District
09|001|01-110|Norwalk 140B|Norwalk 140B Voting District
09|001|01-111|Norwalk 140C|Norwalk 140C Voting District
09|001|01-112|Norwalk 141A|Norwalk 141A Voting District
09|001|01-113|Norwalk 142A|Norwalk 142A Voting District
09|001|01-114|Norwalk 142B|Norwalk 142B Voting District
09|001|01-115|Norwalk 142C|Norwalk 142C Voting District
09|001|01-116|Norwalk 142D|Norwalk 142D Voting District
09|001|01-117|Norwalk 143A|Norwalk 143A Voting District
09|001|01-118|Norwalk 143B|Norwalk 143B Voting District
09|001|01-119|Redding 1|Redding 1 Voting District
09|001|01-120|Redding 2|Redding 2 Voting District
