STATEFP|DISTRICT|NAME|NAMELSAD
29|001|1|State Senate District 1
29|002|2|State Senate District 2
29|003|3|State Senate District 3
29|004|4|State Senate District 4
29|005|5|State Senate District 5
29|006|6|State Senate District 6
29|007|7|State Senate District 7
29|008|8|State Senate District 8
29|009|9|State Senate District 9
29|010|10|State Senate District 10
29|011|11|State Senate District 11
29|012|12|State Senate District 12
29|013|13|State Senate District 13
29|014|14|State Senate District 14
29|015|15|State Senate District 15
29|016|16|State Senate District 16
29|017|17|State Senate District 17
29|018|18|State Senate District 18
29|019|19|State Senate District 19
29|020|20|State Senate District 20
29|021|21|State Senate District 21
29|022|22|State Senate District 22
29|023|23|State Senate District 23
29|024|24|State Senate District 24
29|025|25|State Senate District 25
29|026|26|State Senate District 26
29|027|27|State Senate District 27
29|028|28|State Senate District 28
29|029|29|State Senate District 29
29|030|30|State Senate District 30
29|031|31|State Senate District 31
29|032|32|State Senate District 32
29|033|33|State Senate District 33
29|034|34|State Senate District 34
