STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
15|001|0101|Ikuo Hisaoka Gym|Ikuo Hisaoka Gym Voting District
15|001|0102|Kohala Inter Sch|Kohala Inter Sch Voting District
15|001|0103|Fannie Kanekoa Garage|Fannie Kanekoa Garage Voting District
15|001|0104|Honokaa Hi Sch|Honokaa Hi Sch Voting District
15|001|0105|Paauilo Elem Sch|Paauilo Elem Sch Voting District
15|001|0106|Ookala Carpenter Shop|Ookala Carpenter Shop Voting District
15|001|0107|Laupahoehoe Comm-Sch Library|Laupahoehoe Comm-Sch Library Voting District
15|001|0108|Honohina Hongwanji|Honohina Hongwanji Voting District
15|001|0109|Hakalau Gym|Hakalau Gym Voting District
15|001|0110|Honomu Gym|Honomu Gym Voting District
15|001|0111|Kulaimano Community Ctr|Kulaimano Community Ctr Voting District
15|001|0112|Kalanianaole Elem/Inter Sch|Kalanianaole Elem/Inter Sch Voting District
15|001|0113|Puueo Multi-Culture Ctr|Puueo Multi-Culture Ctr Voting District
15|001|0114|Hilo Union Elem Sch|Hilo Union Elem Sch Voting District
15|001|0115|Hale Ho'onanea Bed & Breakfast|Hale Ho'onanea Bed & Breakfast Voting District
15|001|0201|Ernest B. DeSilva Elem Sch|Ernest B. DeSilva Elem Sch Voting District
15|001|0202|Hilo Inter Sch|Hilo Inter Sch Voting District
15|001|0203|Hilo Hi Sch|Hilo Hi Sch Voting District
15|001|0204|St. Joseph Hi Sch|St. Joseph Hi Sch Voting District
15|001|0205|Edith Kanakaole Tennis Stad|Edith Kanakaole Tennis Stad Voting District
15|001|0206|Waiakea Hi Sch|Waiakea Hi Sch Voting District
15|001|0207|Waiakea Elem Sch|Waiakea Elem Sch Voting District
15|001|0208|Kaumana Elem Sch|Kaumana Elem Sch Voting District
15|001|0301|UH-Hilo - Campus Ctr|UH-Hilo - Campus Ctr Voting District
15|001|0302|AJA Memorial Hall|AJA Memorial Hall Voting District
15|001|0303|Waiakea Inter Sch|Waiakea Inter Sch Voting District
15|001|0304|Waiakeawaena Elem Sch|Waiakeawaena Elem Sch Voting District
15|001|0305|Keaukaha Elem Sch|Keaukaha Elem Sch Voting District
15|001|0306|Keaau Elem/Inter Sch|Keaau Elem/Inter Sch Voting District
15|001|0307|Waiakeawaena Elem Sch|Waiakeawaena Elem Sch Voting District
15|001|0308|Mt View Comm Gym|Mt View Comm Gym Voting District
15|001|0401|Mt View Elem Sch|Mt View Elem Sch Voting District
15|001|0402|Ainaloa Longhouse|Ainaloa Longhouse Voting District
15|001|0403|Hawaiian Paradise Comm Ctr|Hawaiian Paradise Comm Ctr Voting District
15|001|0404|Pahoa Hi Sch|Pahoa Hi Sch Voting District
15|001|0405|Cooper Center|Cooper Center Voting District
15|001|0406|Kau High Sch|Kau High Sch Voting District
15|001|0407|Naalehu Elem Sch|Naalehu Elem Sch Voting District
15|001|0408|Ocean View Comm Ctr|Ocean View Comm Ctr Voting District
15|001|0501|Milolii Halau|Milolii Halau Voting District
15|001|0502|Hookena Elem Sch|Hookena Elem Sch Voting District
15|001|0503|Cooper Ctr|Cooper Ctr Voting District
15|001|0504|Kau High Sch|Kau High Sch Voting District
15|001|0505|Konawaena Hi Sch|Konawaena Hi Sch Voting District
15|001|0506|Kona Imin Ctr|Kona Imin Ctr Voting District
15|001|0507|Keauhou Fire Station|Keauhou Fire Station Voting District
15|001|0508|Lutheran Ch of the Holy Trinity|Lutheran Ch of the Holy Trinity Voting District
15|001|0509|St Benedict Catholic Church|St Benedict Catholic Church Voting District
15|001|0510|Honaunau Elem Sch|Honaunau Elem Sch Voting District
15|001|0511|Kona Vistas Rec Ctr|Kona Vistas Rec Ctr Voting District
